timestamps,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,press_value1,press_value2,rot_vec_xsin,rot_vec_ysin,rot_vec_zsin,rot_vec_cos,step_step,labelWalk,labelStand,labelJumpshot,labelLayup,labelFadeaway,labelRun,labelCrossover,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,silhouette
2018-06-22 08:49:04.702,11.126859775,-3.83446914904,2.50808214337,8.5510128,-2.36303524808,3.76075651923,0.0127466640385,2.14651871031,0.617694562115,2.51637741484,-1.64859522808,-1.50452085269,-56.9380541923,7.01951245231,-33.3159812692,1018.22167143,1010.36168286,,,,,7.0,1,0,0,0,0,0,0,0.642476537549,0.635856930658,-0.59460127381,-0.451774202978,-0.13545913404,1,0.0489528703517
2018-06-22 08:49:04.952,0.460483846346,-4.92720707692,6.67711610615,3.23409096808,-3.23773599808,8.07849395192,-0.670317137268,4.51677643269,-0.750745631708,-2.79557589824,-1.75894872255,-1.18462605588,-16.098876856,12.16436768,-61.7813714,1018.2363,1010.3763,,,,,7.5,1,0,0,0,0,0,0,0.66680392835,0.846606049025,-0.23686513148,-0.312570307379,0.249594342167,1,0.0554459708846
2018-06-22 08:49:05.202,-4.13735066137,-4.10003783333,9.40788272157,-4.88241858431,-5.04776985098,6.64876550588,-0.0432386178235,3.3381697699,-0.896974454706,0.714003694615,0.962949412769,2.75332262827,43.2105429615,22.8509169615,-45.0625491923,1018.22904286,1010.36904857,,,,,8.0,1,0,0,0,0,0,0,0.761546166296,0.737026328909,0.206913894225,-0.139336410833,0.262638513079,1,0.204094018562
2018-06-22 08:49:05.452,-5.86089382212,-8.08531687308,2.951536322,-5.06279735769,-6.00924795962,5.79951868077,-1.10387478337,-1.10873353558,0.197487459423,-0.789336049038,-2.06033039097,-3.01438301058,45.42645268,30.64996352,-39.930786,1018.23064,1010.37066333,,,,,8.5,1,0,0,0,0,0,0,0.812578980232,0.508802774996,0.0506429026459,0.238789399264,0.0907992780001,0,0.459788329138
2018-06-22 08:49:05.702,-7.91531576154,-5.01371590192,4.40411933269,-5.99983783846,-7.00386646346,3.27759472115,0.677348210717,2.2043372,-0.350342679962,-1.93090720538,1.91994970854,1.09579013538,52.43206776,36.15362544,-21.73065188,1018.21159571,1010.35160571,,,,,9.0,1,0,0,0,0,0,0,0.835435869151,0.374710263812,0.341125958058,0.00985821631534,0.194884484278,0,0.135911255628
2018-06-22 08:49:05.952,-7.53996537692,-8.49168423981,4.30914098798,-7.08786694231,-5.80995848077,3.40835127115,0.208683599875,-0.494868941731,1.08672244332,-0.400633272308,-2.63338698438,0.951883272577,59.3113826154,28.0393159231,-17.9942791538,1018.2269,1010.36691333,,,,,9.5,1,0,0,0,0,0,0,0.844106412644,0.391760094804,0.303035476288,0.259949809838,-0.0181421014896,0,0.387185651943
2018-06-22 08:49:06.202,-6.49246076538,-2.07417826437,4.0106368395,-8.22250262692,-3.78682479615,3.67868085,-0.753738696731,0.137930648077,1.48772370962,1.67524609481,1.66975729454,0.348954229808,65.52209468,7.7888183264,-20.52484124,1018.22598571,1010.36599714,,,,,10.0,1,0,0,0,0,0,0,0.8058495015,0.660034888819,0.354415503482,0.155906662977,0.0860293206367,1,0.149489095774
2018-06-22 08:49:06.452,-9.94369301538,-4.60214996808,-0.23206857675,-9.303290125,-2.12126747885,2.208642075,0.239239326538,0.595716914962,-0.124534313077,-0.671127507029,-2.55304567423,-2.26217908981,66.8270988077,-6.50212218846,-9.30375316538,1018.21675,1010.35675333,,,,,10.3333333333,1,0,0,0,0,0,0,0.79732172974,0.586129069816,0.499785194638,0.331721930469,0.145068941884,0,0.234584190391
2018-06-22 08:49:06.702,-9.06078812308,-2.32275655338,0.574406847615,-8.80934617308,-4.14215355962,0.204627477981,-0.276898606308,0.934526884423,-0.955856620827,-0.280917094231,1.81026160519,0.391654297885,64.52569596,7.1278076388,5.342773468,1018.20847571,1010.34848143,,,,,10.6666666667,1,0,0,0,0,0,0,0.829363812732,0.401374018775,0.604503855492,0.0974342315108,0.151485113373,0,0.057908588359
2018-06-22 08:49:06.952,-10.6438247077,-5.11338661231,1.22074508415,-8.42350491176,-4.72817128627,0.901442393588,0.474410426481,-1.78414387683,0.147900509442,-2.14321683559,-0.453845943269,0.227195079442,62.1905518,13.61755376,-1.07183838,1018.23065,1010.370675,,,,,11.0,1,0,0,0,0,0,0,0.856802845927,0.353345104233,0.511231640136,0.302868939651,-0.105606215411,0,0.22283015149
2018-06-22 08:49:07.202,-6.04630742941,-3.73083884902,1.67465419041,-8.18664577308,-3.65759456538,3.93213836538,0.0392297482941,0.317549165686,0.389031204294,2.12822750353,-0.0809092617451,-2.24834043392,61.6605905769,11.0948416538,-18.5813903846,1018.25415286,1010.39415714,,,,,12.0,1,0,0,0,0,0,0,0.829265957069,0.611518296909,0.278875153955,0.241071108708,0.153144747532,0,0.143983413936
2018-06-22 08:49:07.452,-10.2017487654,-3.14827990447,1.41281365988,-8.69882532692,-3.82135893269,2.30213757115,-1.48408009288,-0.315331975769,-0.488154192327,-1.5370123925,0.641799274731,-0.862089502885,63.61437992,14.1695556,-6.891174316,1018.28763333,1010.42765333,,,,,12.5,1,0,0,0,0,0,0,0.882414311059,0.496258271851,0.524642951225,0.197904331104,0.131727517002,0,0.0921027666991
2018-06-22 08:49:07.702,-7.04538699423,-7.057140625,-0.464447028077,-7.25206198654,-6.49248400192,0.836156180577,-1.71480266096,-0.512665382346,-0.944847693673,0.215384325923,-0.595330905,-1.31837732615,56.4412041923,33.8715772692,-4.97254588092,1018.24401857,1010.38404286,,,,,13.0,1,0,0,0,0,0,0,0.895361548655,0.207677128245,0.370814322413,0.156677717792,0.159109239124,0,0.449238123252
2018-06-22 08:49:07.952,-9.35013551731,-6.9137543425,1.64514687692,-5.54223039615,-7.98975796731,0.629807468962,-0.201889036231,-2.18479215615,-0.582768959712,-3.77376094904,1.11527829404,0.992155442712,47.41375744,48.68328868,-7.817565914,1018.28181167,1010.42185,,,,,13.5,1,0,0,0,0,0,0,0.943847349573,0.104049303599,0.366860184113,0.15755990273,-0.11053952465,0,0.342429138584
2018-06-22 08:49:08.202,-2.88578767719,-9.948360425,-1.27722519623,-3.85557044808,-8.54408568269,2.84840580192,-0.854025624038,-2.37614615942,0.638323561404,1.00769272404,-1.30661250356,-4.21336519615,35.21179228,55.07074,-31.40490736,1018.24882571,1010.38884286,,,,,14.0,1,0,0,0,0,0,0,0.901722507701,0.159343099433,-0.121451146732,0.251288826766,0.0189756416472,0,0.654385370433
2018-06-22 08:49:08.452,-4.20207042731,-9.18242616538,2.86567216654,-4.73191714808,-8.17078948077,2.62401604423,-0.0923329885385,0.442956191154,0.3540212238,0.464833299231,-0.890147039808,0.364840170192,38.6187626538,50.7800176538,-36.3122206923,1018.28499,1010.42501667,,,,,14.3333333333,1,0,0,0,0,0,0,0.924736329131,0.252794435464,0.0710166257501,0.0893948256158,0.105671522244,0,0.550899423823
2018-06-22 08:49:08.702,-5.61503600118,-7.84996695294,-0.702826108902,-4.93336080769,-8.40741004808,0.543015664231,-0.781700881961,0.877690631961,-0.366047278247,-0.608492768922,0.567568087059,-1.21359602755,41.30450424,52.28625492,-23.98626704,1018.20941143,1010.34942857,,,,,14.6666666667,1,0,0,0,0,0,0,0.889978598176,0.102360639819,0.177753219919,0.0431083094659,0.214165074856,0,0.532265066409
2018-06-22 08:49:08.952,-7.80717931923,-8.97935895192,2.21334986519,-4.42788406667,-8.66262310784,-1.10789970841,0.304825414231,-0.225593862769,-0.115769309813,-3.36929004587,-0.233965306538,3.33173673992,37.5744747308,54.5011082308,-13.9849149038,1018.24246667,1010.38248667,,,,,15.0,1,0,0,0,0,0,0,0.931103942608,-0.00889434178634,0.339329081084,0.033236345987,-0.0668447146888,0,0.468675623189
2018-06-22 08:49:09.202,-3.46535578665,-9.80538823077,-1.32107837346,-4.59969479038,-7.93663753654,3.22207028596,0.836351535927,-2.21550016923,0.755183885769,1.18737314058,-1.83807931346,-4.61660960692,23.66571054,42.73040776,-40.81359856,1018.26902,1010.40905714,,,,,15.5,1,0,0,0,0,0,0,0.899538339139,0.265357942589,-0.179092727367,0.31738417247,-0.0349880782128,0,0.646370475101
2018-06-22 08:49:09.452,-3.52016067629,-9.48019497115,3.13767010712,-5.12015686346,-7.62630232885,3.35304807692,-0.365921022962,0.857771657673,0.252582553019,1.62627923231,-1.90232906788,-0.577058878846,18.71978756,41.60302732,-41.15667728,1018.33255,1010.47258,,,,,16.0,1,0,0,0,0,0,0,0.940019548873,0.347065224769,-0.0140455860216,0.0721276583059,0.13828243152,0,0.561252798108
2018-06-22 08:49:09.702,-6.3442093818,-7.45091049362,-1.17967581164,-5.62678487447,-7.87126203191,1.28283219043,-0.256523620532,1.77491013255,-0.412010356745,-0.652829027447,0.440125033149,-2.37923476064,24.6181986522,40.4544998261,-34.1173918696,1018.299695,1010.43971167,,,,,16.0,1,0,0,0,0,0,0,0.946080912858,0.234520072546,0.117758492612,0.0593768185584,0.27295009641,0,0.493125286304
2018-06-22 08:49:09.952,-8.08305625652,-8.76954748261,2.70176366292,-5.83998991333,-7.72861248444,1.01648336366,0.274691145136,0.31689244575,-0.446183290864,-2.12891509199,-1.02656890869,1.67431543267,21.0821786667,44.97095775,-22.2001395,1018.3012,1010.4412,,,,,16.0,1,0,0,0,0,0,0,0.945759071688,0.16906567209,0.255401011783,0.0638483800918,0.0158278047662,0,0.439362128843
2018-06-22 08:49:10.202,-4.6523334775,-10.6359289885,-1.00771097,-5.05939989231,-7.13986764423,4.36094775192,1.09064836125,-2.566503675,0.916878039423,1.61010900038,-1.82094053615,-6.40569370962,10.3739811115,35.6929485385,-36.7932245,1018.31605714,1010.45605714,,,,,16.25,1,0,0,0,0,0,0,0.917038280161,0.338487408417,-0.230519973049,0.381382705404,-0.0691896312115,0,0.638549686947
2018-06-22 08:49:10.452,-2.20137023608,-7.64315227843,3.16683869824,-4.75805058627,-7.56120232549,3.97474581569,-0.64911067949,0.215152815275,0.52141107849,2.49136638176,-0.0532942066667,-0.843346647059,4.72338864569,37.87719692,-36.75848392,1018.34646667,1010.48646667,,,,,16.5,1,0,0,0,0,0,0,0.93296117641,0.39680024802,-0.092362945868,0.0181639236535,0.078085022154,0,0.472053786344
2018-06-22 08:49:10.702,-6.58283526212,-9.044148625,-2.10284099962,-5.22651261346,-8.08055095769,1.32048383963,-0.2454144425,2.15529104808,-0.466232010481,-1.31869320731,-0.487251704038,-3.58547887069,15.5813364423,38.3645276538,-30.2687424615,1018.3016,1010.4416,,,,,16.75,1,0,0,0,0,0,0,0.945032578261,0.187856955194,0.0841854627993,0.075343978767,0.298768678046,0,0.54459442223
2018-06-22 08:49:10.952,-7.27606440385,-8.17256428654,1.84964195288,-4.42968324615,-8.63931283654,-1.28202316231,-0.0299307017692,0.737592257202,-0.595078104173,-2.76928989377,0.570016699423,3.1398655925,18.36291512,41.87988272,-20.41296384,1018.28998667,1010.43,,,,,17.0,1,0,0,0,0,0,0,0.953432121121,0.0684234824795,0.299917820385,-0.0655615422312,0.00601304127653,0,0.460059124347
2018-06-22 08:49:11.202,-5.1531697925,-11.7474412308,0.181982497346,-4.23603754231,-8.29465773846,2.54447689827,1.58147019465,-2.46152643077,0.716159819596,-0.652239749615,-3.02862557781,-2.47693502462,11.27789306,34.49926752,-34.11096184,1018.27918571,1010.41918571,,,,,17.5,1,0,0,0,0,0,0,0.901229469517,0.208260221878,-0.104830094375,0.312429502736,-0.183903975094,0,0.633765734031
2018-06-22 08:49:11.452,-2.3347018141,-7.96981869423,3.48601063096,-4.18381734038,-7.90373559615,3.9266749,-0.633070432712,-0.0141968360615,0.490080322827,1.75004779269,-0.0159161265385,-0.484630886154,5.55830739231,31.1455945385,-37.5799914615,1018.2981,1010.43810667,,,,,18.0,1,0,0,0,0,0,0,0.88117093876,0.396111812635,-0.0816181477525,0.00842029150703,0.0410031707895,0,0.478251142432
2018-06-22 08:49:11.702,-5.0623345,-8.88741941538,-2.5135318975,-4.77381905,-8.30271156731,1.7609136814,-0.258054001096,2.17250295827,-0.497526022712,-0.0422999225,-0.443468017596,-4.35866952135,15.82189948,31.50421144,-30.9986572,1018.31882,1010.45884286,,,,,19.0,1,0,0,0,0,0,0,0.944106804387,0.23324485485,0.0178755555968,0.0790500742298,0.318777592163,0,0.574647028836
2018-06-22 08:49:11.952,-6.18309668654,-7.924399775,0.592397538846,-4.02975163846,-8.83547213462,-1.19914675769,-0.438752690969,0.752733669894,-0.599799820096,-2.08210768394,1.02610146404,1.80608266162,19.4455073077,35.6420663077,-19.0915034231,1018.3066,1010.4466,,,,,19.3333333333,1,0,0,0,0,0,0,0.958947762139,0.0877610923128,0.254829099067,-0.0606813785112,0.0509932637574,0,0.507102273872
2018-06-22 08:49:12.202,-6.43422743333,-12.4486895,1.38052577373,-3.63609596667,-8.84644521569,1.1599234089,1.6571364775,-2.04995463315,0.490678935346,-2.69507093176,-3.34672430059,0.25482685098,14.27130126,33.50292964,-23.5483398,1018.32522,1010.46524286,,,,,19.6666666667,1,0,0,0,0,0,0,0.950357233705,0.115586250396,0.0540550337191,0.254637178349,-0.244937482562,0,0.591475004242
2018-06-22 08:49:12.452,-2.81625656736,-7.89596321154,2.47145459538,-3.95046546154,-8.10402350962,3.76946514615,-0.8251971065,-0.407419540314,0.738710894145,1.46244041308,0.549826038077,-1.52666303077,9.706115752,29.96801768,-30.79656976,1018.36941429,1010.50941429,,,,,20.0,1,0,0,0,0,0,0,0.946287403128,0.378324723448,-0.0725111102212,0.0583887290469,0.0311019953074,0,0.518364167754
2018-06-22 08:49:12.702,-4.09374793462,-8.99735113,-2.13795088981,-4.61228863269,-8.33263174038,2.13416876404,-0.1431412335,1.41294596067,-0.231518083692,0.0249971786538,-0.582008921923,-4.42798560558,17.6603464231,33.1888051923,-25.7657563846,1018.37055,1010.51055,,,,,20.3333333333,1,0,0,0,0,0,0,0.983280085693,0.235003207113,-0.00609530983269,0.122199229013,0.245672215232,0,0.603963548425
2018-06-22 08:49:12.952,-4.55091565577,-7.79242766731,0.462357157209,-4.01289630385,-8.86149839423,-0.986625673615,-0.622917766538,0.961721859423,-0.603299655962,-0.448164341538,1.15014474144,1.42716269712,23.527649,37.32696544,-13.2625122,1018.32299333,1010.46300667,,,,,20.6666666667,1,0,0,0,0,0,0,0.970715598547,0.0855690951444,0.229123991103,-0.070951564074,0.089758778298,0,0.545808943141
2018-06-22 08:49:13.202,-6.40742462058,-12.4377256827,1.87149898415,-3.11633621346,-9.14751886538,-0.130232064423,1.52646783435,-1.29661119762,0.134919679856,-3.22187795038,-3.09384377058,2.01606182488,22.7061931154,38.1656355385,-16.7880131885,1018.34426857,1010.48428571,,,,,21.0,1,0,0,0,0,0,0,0.981783867995,0.035755191055,0.164508438936,0.179234731382,-0.219662337462,0,0.584387830867
2018-06-22 08:49:13.452,-0.92404087,-5.49228018654,-1.55189396019,-3.59753411731,-8.30358868269,3.73503210385,-0.397533418212,-0.995559111163,0.974252556269,2.72795760115,3.01397773269,-5.47990447308,17.2383422,29.0744628,-35.88085948,1018.372295,1010.51230833,,,,,21.5,1,0,0,0,0,0,0,0.954507480989,0.406736143914,-0.222671270225,0.134848447315,0.0944947208319,0,0.415507473138
2018-06-22 08:49:13.702,-4.04837683058,-12.1446500938,1.86721920885,-4.42561433654,-8.39968379808,2.36670054808,-0.0509130017115,1.15612204596,-0.141613887577,0.358383748077,-3.30992434615,-0.747632924231,20.74078368,31.1301268,-29.58282472,1018.34921571,1010.48924571,,,,,22.0,1,0,0,0,0,0,0,0.952993858616,0.242486632488,0.0491501192365,0.113697127926,0.128356806838,0,0.634414064591
2018-06-22 08:49:13.952,-6.02965175294,-7.77222365882,-0.122353343843,-3.99538902745,-8.88035444118,-0.746457035,-0.740869258039,1.40103837471,-0.528800220059,-2.05097967938,1.14339753383,0.648318293077,25.7060711538,36.1359815385,-15.9007146154,1018.30451714,1010.44452857,,,,,22.5,1,0,0,0,0,0,0,0.952981794917,0.0920817587175,0.256391578804,-0.0514055891836,0.143195666788,0,0.512996251071
2018-06-22 08:49:14.202,-5.79610353269,-12.5343580865,1.89045772135,-2.76053051923,-9.26138204808,-0.952493611077,1.28133451481,-0.830906503412,-0.129751348712,-3.03242347137,-3.19901152471,2.82766157059,20.140503,40.21923848,-13.60400386,1018.31869833,1010.45872667,,,,,23.0,1,0,0,0,0,0,0,0.964551776066,-0.0202803184337,0.19155719384,0.110343836292,-0.199413561748,0,0.599389359537
2018-06-22 08:49:14.452,-1.65951154731,-6.26962516923,-1.82490539808,-3.12326271538,-8.52177175962,3.63385378654,0.389771391673,-1.43872099337,0.945376472885,1.4714909075,2.34134852029,-5.48822587865,12.1450571346,33.0012395769,-34.0151273462,1018.31033571,1010.45034,,,,,23.5,1,0,0,0,0,0,0,0.902815179982,0.335007091908,-0.239541977374,0.166673781377,0.0178522147441,0,0.481615742451
2018-06-22 08:49:14.702,-3.23720933096,-11.5457074406,3.123221747,-4.01759885577,-8.52535419231,2.66446231346,-0.383389690712,1.01761949731,0.0623562166923,0.484388967654,-3.05627166519,0.6324683925,13.98132324,36.01226808,-31.14355464,1018.3265,1010.4665,,,,,24.0,1,0,0,0,0,0,0,0.926970496553,0.244505199547,0.0243360503863,0.0451839207664,0.0887315854496,0,0.607507518565
2018-06-22 08:49:14.952,-5.44159701212,-8.21158540192,-1.05786807802,-3.83195584808,-8.94935014423,-0.355344241865,-0.971407374615,1.46619621058,-0.586160221731,-1.58246388747,0.848260280192,-0.645976862423,19.9965256923,39.6899883462,-18.5690659423,1018.30448571,1010.44448571,,,,,24.5,1,0,0,0,0,0,0,0.951748231315,0.083376884713,0.179278858299,-0.0409781663694,0.189579074478,0,0.553914717406
2018-06-22 08:49:15.202,-5.89126384413,-12.1267030865,1.65632922654,-2.46369903462,-9.31201585577,-1.54960352423,0.929907289308,-0.571593361731,-0.264705363635,-3.39716866731,-2.62763358192,3.33903013837,15.73809816,42.57373036,-12.24499514,1018.313175,1010.453185,,,,,25.0,1,0,0,0,0,0,0,0.964180347493,-0.055760510059,0.214016362106,0.0512708596632,-0.184500708118,0,0.6003027876
2018-06-22 08:49:15.452,-1.43182402115,-7.55061343462,-1.68897423635,-2.70917476346,-8.77480089423,3.26239791731,0.977497402173,-1.59471511712,0.774662603077,1.36890801231,1.27789249615,-5.0349825239,8.276184068,34.38555892,-31.24987804,1018.35045,1010.49045286,,,,,25.5,1,0,0,0,0,0,0,0.939265812397,0.286321713684,-0.250973688366,0.18897482256,-0.03906159019,0,0.561775752382
2018-06-22 08:49:15.702,-3.1023859202,-11.242239914,3.06685650667,-3.60738018846,-8.66658025,2.783426075,-0.502179012745,0.966401950255,0.278381051176,0.676366709615,-2.51195711558,0.493750605769,10.0756718962,36.7241494615,-26.3847937692,1018.38235,1010.52235,,,,,26.0,1,0,0,0,0,0,0,0.971649704475,0.241996261383,0.00620317017991,0.0355722336191,0.0737788850863,0,0.607851862649
2018-06-22 08:49:15.952,-4.62329895769,-8.521271375,-1.10958889,-3.48015228431,-9.09130917647,-0.0747271673529,-1.03783974288,1.36170137212,-0.667463450385,-1.36685350196,0.721915914039,-1.10975993971,14.17944338,42.9299318,-15.124206616,1018.3105,1010.45052857,,,,,26.5,1,0,0,0,0,0,0,0.952169895911,0.0588914168631,0.134553000199,-0.0508839977896,0.182468774884,0,0.588239684129
2018-06-22 08:49:16.202,-5.522309525,-11.5279007596,2.11441801723,-2.07907830192,-9.41678967308,-1.57081927135,0.766689005769,-0.147918700577,-0.257081548269,-3.47476674442,-1.88948834615,3.75824758269,8.10758153077,48.4907299231,-8.28916112692,1018.29302,1010.43305333,,,,,27.0,1,0,0,0,0,0,0,0.946070347131,-0.0900609185086,0.207247247132,-0.025144802937,-0.172807827072,0,0.596881324173
2018-06-22 08:49:16.452,-1.52026779106,-8.89712941346,-1.95379580885,-2.54863275385,-8.90164688462,3.01401523192,1.07383874077,-1.90605809154,0.901710800385,1.06069528865,0.113626639038,-5.06465951923,6.513671896,45.05816648,-30.9759522,1018.27719286,1010.41721286,,,,,27.5,1,0,0,0,0,0,0,0.889812579255,0.190117710786,-0.277277525416,0.212433718412,-0.0652743411637,0,0.617826349663
2018-06-22 08:49:16.702,-2.81993779673,-10.7578242583,2.96695294615,-3.53133786538,-8.66993685577,2.85446171538,-0.445910236346,0.687656398462,0.395902489885,0.975406718,-1.90243794173,0.588988194231,9.966491724,47.99432376,-29.48541256,1018.29498167,1010.43498667,,,,,28.0,1,0,0,0,0,0,0,0.905559789538,0.198761760769,-0.0328133370144,0.0160512227878,0.0682459045286,0,0.607171669901
2018-06-22 08:49:16.952,-3.92395080192,-8.65388984231,-1.37371974712,-3.69375665769,-8.99636744231,0.200994779529,-0.952670463846,1.7500965425,-0.579099801923,-0.106134943904,0.502459288308,-1.58975125373,16.6244506731,51.6222441538,-20.1756405,1018.25613714,1010.39616429,,,,,28.5,1,0,0,0,0,0,0,0.912444295641,0.0463611437978,0.0797548729318,-0.0514429784682,0.246959938614,0,0.606119520005
2018-06-22 08:49:17.202,-6.22322202885,-10.5246637865,2.46326241517,-2.13135129615,-9.39160383654,-1.70531191608,0.553554829673,0.355787135692,-0.435759039,-4.07219788673,-1.01250981038,4.2045402225,11.73919672,57.40576192,-13.14721684,1018.26706667,1010.40708,,,,,29.0,1,0,0,0,0,0,0,0.932824628483,-0.100490959513,0.243236520751,-0.0758723732331,-0.113597689325,0,0.555259326746
2018-06-22 08:49:17.452,-1.68758156946,-10.2793981019,-1.84331159558,-2.36332842115,-9.02506581731,2.72743734185,1.33897752002,-2.18816287885,0.926697952115,0.747716877038,-1.0095313475,-4.63584330058,7.70586457692,48.3772866154,-37.7332831923,1018.31501429,1010.45503714,,,,,29.5,1,0,0,0,0,0,0,0.929757255258,0.171975380285,-0.294827245859,0.257289414451,-0.0986697343259,0,0.652195500181
