sensor_type,device_type,timestamps,x,y,z
AK09911 Magnetometer,smartphone,1528370264011000000,-16.104126,19.319153,-35.438538
AK09911 Magnetometer,smartphone,1528370264031000000,-15.26947,19.32373,-34.013367
AK09911 Magnetometer,smartphone,1528370264051000000,-15.26947,19.32373,-34.013367
AK09911 Magnetometer,smartphone,1528370264071000000,-15.26947,19.32373,-34.013367
AK09911 Magnetometer,smartphone,1528370264091000000,-15.293884,19.98291,-33.992004
AK09911 Magnetometer,smartphone,1528370264112000000,-16.079712,18.659973,-35.4599
AK09911 Magnetometer,smartphone,1528370264131000000,-17.797852,19.915771,-37.61139
AK09911 Magnetometer,smartphone,1528370264151000000,-15.281677,17.645264,-33.695984
AK09911 Magnetometer,smartphone,1528370264171000000,-16.116333,17.64679,-34.405518
AK09911 Magnetometer,smartphone,1528370264191000000,-17.785645,17.67273,-32.244873
AK09911 Magnetometer,smartphone,1528370264211000000,-15.281677,17.645264,-33.695984
AK09911 Magnetometer,smartphone,1528370264231000000,-15.306091,18.299866,-34.39026
AK09911 Magnetometer,smartphone,1528370264252000000,-16.999817,18.969727,-34.355164
AK09911 Magnetometer,smartphone,1528370264271000000,-15.3289795,18.969727,-32.936096
AK09911 Magnetometer,smartphone,1528370264291000000,-15.281677,17.640686,-34.41162
AK09911 Magnetometer,smartphone,1528370264311000000,-16.999817,18.969727,-34.355164
AK09911 Magnetometer,smartphone,1528370264331000000,-16.140747,18.299866,-35.099792
AK09911 Magnetometer,smartphone,1528370264352000000,-17.785645,17.666626,-32.96051
AK09911 Magnetometer,smartphone,1528370264371000000,-16.067505,16.333008,-33.73413
AK09911 Magnetometer,smartphone,1528370264392000000,-16.116333,17.651367,-33.68988
AK09911 Magnetometer,smartphone,1528370264411000000,-16.140747,18.30597,-34.384155
AK09911 Magnetometer,smartphone,1528370264431000000,-14.422607,16.990662,-32.292175
AK09911 Magnetometer,smartphone,1528370264451000000,-16.116333,17.651367,-33.68988
AK09911 Magnetometer,smartphone,1528370264471000000,-13.587952,17.62085,-36.239624
AK09911 Magnetometer,smartphone,1528370264491000000,-16.091919,17.642212,-35.50415
AK09911 Magnetometer,smartphone,1528370264511000000,-14.422607,17.636108,-34.80072
AK09911 Magnetometer,smartphone,1528370264531000000,-16.067505,16.983032,-35.525513
AK09911 Magnetometer,smartphone,1528370264551000000,-16.116333,18.312073,-34.049988
AK09911 Magnetometer,smartphone,1528370264571000000,-14.422607,17.640686,-34.085083
AK09911 Magnetometer,smartphone,1528370264591000000,-14.398193,16.972351,-35.539246
AK09911 Magnetometer,smartphone,1528370264611000000,-15.209961,16.308594,-36.98578
AK09911 Magnetometer,smartphone,1528370264631000000,-14.4470215,18.30597,-33.348083
AK09911 Magnetometer,smartphone,1528370264651000000,-14.4470215,18.295288,-34.779358
AK09911 Magnetometer,smartphone,1528370264671000000,-15.306091,18.960571,-34.750366
AK09911 Magnetometer,smartphone,1528370264691000000,-14.398193,16.976929,-34.82361
AK09911 Magnetometer,smartphone,1528370264711000000,-16.067505,16.993713,-34.09424
AK09911 Magnetometer,smartphone,1528370264731000000,-16.091919,17.633057,-36.935425
AK09911 Magnetometer,smartphone,1528370264751000000,-16.091919,17.652893,-34.072876
AK09911 Magnetometer,smartphone,1528370264771000000,-14.422607,17.63153,-35.516357
AK09911 Magnetometer,smartphone,1528370264792000000,-16.404724,19.554138,-36.094666
AK09911 Magnetometer,smartphone,1528370264811000000,-15.815735,17.765808,-34.825134
AK09911 Magnetometer,smartphone,1528370264830000000,-15.815735,17.765808,-34.825134
AK09911 Magnetometer,smartphone,1528370264851000000,-16.65039,17.771912,-34.81903
AK09911 Magnetometer,smartphone,1528370264871000000,-15.791321,17.097473,-36.279297
AK09911 Magnetometer,smartphone,1528370264890000000,-17.558289,19.755554,-34.747314
AK09911 Magnetometer,smartphone,1528370264911000000,-19.154358,17.778015,-36.231995
AK09911 Magnetometer,smartphone,1528370264931000000,-19.129944,17.129517,-34.822083
AK09911 Magnetometer,smartphone,1528370264950000000,-14.956665,17.095947,-35.569763
AK09911 Magnetometer,smartphone,1528370264971000000,-17.50946,18.431091,-35.507202
AK09911 Magnetometer,smartphone,1528370264990000000,-17.460632,17.118835,-34.83429
AK09911 Magnetometer,smartphone,1528370265011000000,-15.005493,18.409729,-36.24115
AK09911 Magnetometer,smartphone,1528370265031000000,-16.65039,17.762756,-36.250305
AK09911 Magnetometer,smartphone,1528370265051000000,-17.485046,17.778015,-34.812927
AK09911 Magnetometer,smartphone,1528370265070000000,-15.791321,17.097473,-36.279297
AK09911 Magnetometer,smartphone,1528370265091000000,-14.146423,17.75055,-35.554504
AK09911 Magnetometer,smartphone,1528370265111000000,-19.129944,17.129517,-34.822083
AK09911 Magnetometer,smartphone,1528370265131000000,-15.815735,17.704773,-34.825134
AK09911 Magnetometer,smartphone,1528370265151000000,-14.854431,19.302368,-35.62622
AK09911 Magnetometer,smartphone,1528370265171000000,-16.499329,18.659973,-34.91974
AK09911 Magnetometer,smartphone,1528370265191000000,-15.762329,21.28601,-35.554504
AK09911 Magnetometer,smartphone,1528370265211000000,-17.407227,20.64209,-34.848022
AK09911 Magnetometer,smartphone,1528370265231000000,-15.713501,19.963074,-36.314392
AK09911 Magnetometer,smartphone,1528370265251000000,-15.664673,18.634033,-37.789917
AK09911 Magnetometer,smartphone,1528370265271000000,-14.878845,19.966125,-34.88922
AK09911 Magnetometer,smartphone,1528370265290000000,-15.664673,18.65387,-34.925842
AK09911 Magnetometer,smartphone,1528370265311000000,-16.523743,19.299316,-37.760925
AK09911 Magnetometer,smartphone,1528370265331000000,-14.878845,19.961548,-35.60486
AK09911 Magnetometer,smartphone,1528370265350000000,-15.689087,19.308472,-35.620117
AK09911 Magnetometer,smartphone,1528370265370000000,-14.878845,19.961548,-35.60486
AK09911 Magnetometer,smartphone,1528370265390000000,-14.854431,19.306946,-34.910583
AK09911 Magnetometer,smartphone,1528370265411000000,-14.901733,20.626831,-34.866333
AK09911 Magnetometer,smartphone,1528370265430000000,-14.854431,19.29779,-36.341858
AK09911 Magnetometer,smartphone,1528370265451000000,-15.664673,18.649292,-35.64148
AK09911 Magnetometer,smartphone,1528370265470000000,-15.245056,18.289185,-35.881042
AK09911 Magnetometer,smartphone,1528370265490000000,-14.854431,19.366455,-35.150146
AK09911 Magnetometer,smartphone,1528370265511000000,-14.805603,18.058777,-33.763123
AK09911 Magnetometer,smartphone,1528370265530000000,-14.805603,18.058777,-33.763123
AK09911 Magnetometer,smartphone,1528370265551000000,-13.18512,19.360352,-34.448242
AK09911 Magnetometer,smartphone,1528370265571000000,-14.830017,18.722534,-33.024597
AK09911 Magnetometer,smartphone,1528370265591000000,-15.640259,18.069458,-33.039856
AK09911 Magnetometer,smartphone,1528370265611000000,-14.830017,18.717957,-33.740234
AK09911 Magnetometer,smartphone,1528370265630000000,-16.523743,19.398499,-32.273865
AK09911 Magnetometer,smartphone,1528370265650000000,-15.664673,18.733215,-32.302856
AK09911 Magnetometer,smartphone,1528370265670000000,-14.830017,18.717957,-33.740234
AK09911 Magnetometer,smartphone,1528370265690000000,-16.4505,17.425537,-31.62384
AK09911 Magnetometer,smartphone,1528370265711000000,-14.830017,18.722534,-33.024597
AK09911 Magnetometer,smartphone,1528370265731000000,-15.640259,18.058777,-34.472656
AK09911 Magnetometer,smartphone,1528370265751000000,-16.65039,18.016052,-34.103394
AK09911 Magnetometer,smartphone,1528370265770000000,-16.674805,18.659973,-36.228943
AK09911 Magnetometer,smartphone,1528370265790000000,-16.699219,19.325256,-35.491943
AK09911 Magnetometer,smartphone,1528370265810000000,-16.993713,18.969727,-35.964966
AK09911 Magnetometer,smartphone,1528370265831000000,-12.820435,18.922424,-38.861084
AK09911 Magnetometer,smartphone,1528370265850000000,-15.275574,17.62085,-38.885498
AK09911 Magnetometer,smartphone,1528370265870000000,-16.085815,16.981506,-36.75232
AK09911 Magnetometer,smartphone,1528370265891000000,-14.512634,19.613647,-35.961914
AK09911 Magnetometer,smartphone,1528370265910000000,-14.51416,19.602966,-37.394714
AK09911 Magnetometer,smartphone,1528370265930000000,-16.183472,19.624329,-35.949707
AK09911 Magnetometer,smartphone,1528370265951000000,-14.440918,17.630005,-36.74469
AK09911 Magnetometer,smartphone,1528370265970000000,-15.299988,18.304443,-35.284424
AK09911 Magnetometer,smartphone,1528370265991000000,-16.11023,17.64679,-36.01532
AK09911 Magnetometer,smartphone,1528370266011000000,-12.818909,18.94226,-35.99701
AK09911 Magnetometer,smartphone,1528370266030000000,-16.134644,18.29071,-38.14087
AK09911 Magnetometer,smartphone,1528370266050000000,-14.39209,16.307068,-37.50305
AK09911 Magnetometer,smartphone,1528370266070000000,-15.684509,19.075012,-35.91461
AK09911 Magnetometer,smartphone,1528370266090000000,-15.660095,18.42041,-35.220337
AK09911 Magnetometer,smartphone,1528370266110000000,-15.660095,18.409729,-36.653137
AK09911 Magnetometer,smartphone,1528370266130000000,-15.852356,17.036438,-35.739136
AK09911 Magnetometer,smartphone,1528370266150000000,-15.126038,18.873596,-38.389587
AK09911 Magnetometer,smartphone,1528370266170000000,-15.150452,19.552612,-35.50415
AK09911 Magnetometer,smartphone,1528370266190000000,-15.126038,18.888855,-36.24115
AK09911 Magnetometer,smartphone,1528370266210000000,-14.291382,18.882751,-36.24878
AK09911 Magnetometer,smartphone,1528370266231000000,-14.34021,20.20111,-36.20453
AK09911 Magnetometer,smartphone,1528370266250000000,-15.174866,20.196533,-37.6297
AK09911 Magnetometer,smartphone,1528370266270000000,-15.174866,20.196533,-37.6297
AK09911 Magnetometer,smartphone,1528370266290000000,-15.174866,20.196533,-37.6297
AK09911 Magnetometer,smartphone,1528370266310000000,-14.266968,18.234253,-34.83734
AK09911 Magnetometer,smartphone,1528370266330000000,-14.315796,19.541931,-36.22589
AK09911 Magnetometer,smartphone,1528370266350000000,-15.174866,20.207214,-36.198425
AK09911 Magnetometer,smartphone,1528370266370000000,-16.033936,20.877075,-35.453796
AK09911 Magnetometer,smartphone,1528370266390000000,-16.63971,19.389343,-33.876038
AK09911 Magnetometer,smartphone,1528370266410000000,-13.276672,18.69812,-35.35614
AK09911 Magnetometer,smartphone,1528370266430000000,-18.309021,19.384766,-36.012268
AK09911 Magnetometer,smartphone,1528370266450000000,-14.92157,18.045044,-36.080933
AK09911 Magnetometer,smartphone,1528370266471000000,-14.92157,18.049622,-35.365295
AK09911 Magnetometer,smartphone,1528370266491000000,-16.674805,18.104553,-38.737488
AK09911 Magnetometer,smartphone,1528370266510000000,-15.913391,20.082092,-37.96234
AK09911 Magnetometer,smartphone,1528370266530000000,-15.913391,20.082092,-37.96234
AK09911 Magnetometer,smartphone,1528370266550000000,-16.748047,20.072937,-40.10315
AK09911 Magnetometer,smartphone,1528370266570000000,-18.392944,19.444275,-37.249756
AK09911 Magnetometer,smartphone,1528370266590000000,-16.723633,19.429016,-37.9776
AK09911 Magnetometer,smartphone,1528370266610000000,-17.582703,20.103455,-36.517334
AK09911 Magnetometer,smartphone,1528370266630000000,-16.699219,18.774414,-37.283325
AK09911 Magnetometer,smartphone,1528370266650000000,-18.36853,18.789673,-36.55548
AK09911 Magnetometer,smartphone,1528370266670000000,-16.723633,19.433594,-37.261963
AK09911 Magnetometer,smartphone,1528370266690000000,-16.770935,20.767212,-35.0708
AK09911 Magnetometer,smartphone,1528370266711000000,-13.156128,18.463135,-35.539246
AK09911 Magnetometer,smartphone,1528370266730000000,-14.015198,19.122314,-36.227417
AK09911 Magnetometer,smartphone,1528370266750000000,-14.825439,18.46466,-36.958313
AK09911 Magnetometer,smartphone,1528370266770000000,-13.941956,17.140198,-37.008667
AK09911 Magnetometer,smartphone,1528370266790000000,-14.8498535,19.132996,-35.50415
AK09911 Magnetometer,smartphone,1528370266810000000,-13.941956,17.13562,-37.724304
AK09911 Magnetometer,smartphone,1528370266829000000,-15.3793335,20.4422,-37.371826
AK09911 Magnetometer,smartphone,1528370266850000000,-13.661194,19.122314,-35.99701
AK09911 Magnetometer,smartphone,1528370266870000000,-12.875366,20.425415,-37.391663
AK09911 Magnetometer,smartphone,1528370266890000000,-14.544678,20.446777,-35.946655
AK09911 Magnetometer,smartphone,1528370266909000000,-14.471436,18.469238,-36.012268
AK09911 Magnetometer,smartphone,1528370266929000000,-15.3793335,20.4422,-37.371826
AK09911 Magnetometer,smartphone,1528370266950000000,-14.471436,18.46466,-36.727905
AK09911 Magnetometer,smartphone,1528370266971000000,-12.016296,19.755554,-38.13629
AK09911 Magnetometer,smartphone,1528370266990000000,-14.471436,18.45398,-38.160706
AK09911 Magnetometer,smartphone,1528370267010000000,-15.354919,19.787598,-36.679077
AK09911 Magnetometer,smartphone,1528370267029000000,-16.43982,18.714905,-36.235046
AK09911 Magnetometer,smartphone,1528370267050000000,-17.201233,16.746521,-35.57892
AK09911 Magnetometer,smartphone,1528370267069000000,-18.084717,18.055725,-37.675476
AK09911 Magnetometer,smartphone,1528370267090000000,-18.10913,18.725586,-36.22284
AK09911 Magnetometer,smartphone,1528370267110000000,-18.10913,18.730164,-35.507202
AK09911 Magnetometer,smartphone,1528370267130000000,-18.035889,16.741943,-37.00409
AK09911 Magnetometer,smartphone,1528370267150000000,-15.899658,19.084167,-34.443665
AK09911 Magnetometer,smartphone,1528370267170000000,-16.783142,20.419312,-32.96051
AK09911 Magnetometer,smartphone,1528370267190000000,-15.948486,20.40863,-33.683777
AK09911 Magnetometer,smartphone,1528370267210000000,-18.452454,20.43457,-32.232666
AK09911 Magnetometer,smartphone,1528370267230000000,-15.138245,21.057129,-34.384155
AK09911 Magnetometer,smartphone,1528370267250000000,-16.758728,19.74945,-34.414673
AK09911 Magnetometer,smartphone,1528370267269000000,-15.997314,21.722412,-34.355164
AK09911 Magnetometer,smartphone,1528370267290000000,-17.544556,18.44635,-33.02002
AK09911 Magnetometer,smartphone,1528370267309000000,-17.617798,20.42389,-32.954407
AK09911 Magnetometer,smartphone,1528370267330000000,-17.642212,21.073914,-34.36432
AK09911 Magnetometer,smartphone,1528370267349000000,-16.397095,16.452026,-34.58557
AK09911 Magnetometer,smartphone,1528370267370000000,-17.304993,18.435669,-34.513855
AK09911 Magnetometer,smartphone,1528370267389000000,-17.35382,19.754028,-34.469604
AK09911 Magnetometer,smartphone,1528370267410000000,-16.542053,20.40863,-34.454346
AK09911 Magnetometer,smartphone,1528370267430000000,-17.304993,18.435669,-34.513855
AK09911 Magnetometer,smartphone,1528370267449000000,-15.611267,17.755127,-35.980225
AK09911 Magnetometer,smartphone,1528370267469000000,-16.494751,19.075012,-36.645508
AK09911 Magnetometer,smartphone,1528370267490000000,-14.770508,18.89801,-33.981323
AK09911 Magnetometer,smartphone,1528370267510000000,-15.556335,17.585754,-34.01947
AK09911 Magnetometer,smartphone,1528370267529000000,-13.911438,18.22815,-34.725952
AK09911 Magnetometer,smartphone,1528370267549000000,-15.507507,16.271973,-33.346558
AK09911 Magnetometer,smartphone,1528370267570000000,-14.697266,16.905212,-36.195374
AK09911 Magnetometer,smartphone,1528370267590000000,-15.507507,16.256714,-35.494995
AK09911 Magnetometer,smartphone,1528370267609000000,-16.464233,19.563293,-34.66339
AK09911 Magnetometer,smartphone,1528370267630000000,-14.746094,18.23883,-34.00421
AK09911 Magnetometer,smartphone,1528370267650000000,-13.887024,17.57965,-33.31604
AK09911 Magnetometer,smartphone,1528370267670000000,-18.421936,20.89386,-34.365845
AK09911 Magnetometer,smartphone,1528370267689000000,-18.397522,20.23468,-34.387207
AK09911 Magnetometer,smartphone,1528370267710000000,-16.777039,21.536255,-35.072327
AK09911 Magnetometer,smartphone,1528370267729000000,-17.611694,21.53778,-35.78186
AK09911 Magnetometer,smartphone,1528370267749000000,-16.777039,21.542358,-34.35669
AK09911 Magnetometer,smartphone,1528370267769000000,-15.989685,22.850037,-35.03418
AK09911 Magnetometer,smartphone,1528370267789000000,-17.611694,21.533203,-36.497498
AK09911 Magnetometer,smartphone,1528370267809000000,-20.091248,20.6604,-34.828186
AK09911 Magnetometer,smartphone,1528370267830000000,-16.4505,17.585754,-34.00879
AK09911 Magnetometer,smartphone,1528370267850000000,-16.426086,16.931152,-33.314514
AK09911 Magnetometer,smartphone,1528370267869000000,-17.333984,18.919373,-32.52716
AK09911 Magnetometer,smartphone,1528370267889000000,-18.119812,17.596436,-33.995056
AK09911 Magnetometer,smartphone,1528370267910000000,-17.382812,20.233154,-33.198547
AK09911 Magnetometer,smartphone,1528370267931000000,-13.946533,17.578125,-32.595825
AK09911 Magnetometer,smartphone,1528370267949000000,-16.474915,18.25409,-32.554626
AK09911 Magnetometer,smartphone,1528370267969000000,-15.664673,18.908691,-32.539368
AK09911 Magnetometer,smartphone,1528370267989000000,-15.473938,19.787598,-35.957336
AK09911 Magnetometer,smartphone,1528370268009000000,-14.590454,18.458557,-36.723328
AK09911 Magnetometer,smartphone,1528370268030000000,-16.308594,19.793701,-35.951233
AK09911 Magnetometer,smartphone,1528370268049000000,-17.118835,19.1391,-35.96649
AK09911 Magnetometer,smartphone,1528370268069000000,-14.590454,18.458557,-36.723328
AK09911 Magnetometer,smartphone,1528370268089000000,-13.731384,17.788696,-37.467957
AK09911 Magnetometer,smartphone,1528370268110000000,-14.637756,19.78302,-35.96344
AK09911 Magnetometer,smartphone,1528370268129000000,-15.449524,19.128418,-35.980225
AK09911 Magnetometer,smartphone,1528370268149000000,-15.400696,17.805481,-36.738586
AK09911 Magnetometer,smartphone,1528370268169000000,-14.398193,17.036438,-33.62274
AK09911 Magnetometer,smartphone,1528370268189000000,-13.61084,18.363953,-31.437683
AK09911 Magnetometer,smartphone,1528370268209000000,-13.612366,18.353271,-32.870483
AK09911 Magnetometer,smartphone,1528370268229000000,-14.373779,16.377258,-33.64563
AK09911 Magnetometer,smartphone,1528370268249000000,-14.398193,17.036438,-33.62274
AK09911 Magnetometer,smartphone,1528370268269000000,-12.77771,18.333435,-35.0235
AK09911 Magnetometer,smartphone,1528370268289000000,-13.63678,19.003296,-34.280396
AK09911 Magnetometer,smartphone,1528370268309000000,-14.776611,17.155457,-35.3302
AK09911 Magnetometer,smartphone,1528370268329000000,-16.445923,17.16156,-36.03363
AK09911 Magnetometer,smartphone,1528370268349000000,-16.519165,19.140625,-35.968018
AK09911 Magnetometer,smartphone,1528370268369000000,-15.586853,16.4917,-36.77826
AK09911 Magnetometer,smartphone,1528370268389000000,-15.562439,15.83252,-36.79962
AK09911 Magnetometer,smartphone,1528370268410000000,-17.256165,16.513062,-35.333252
AK09911 Magnetometer,smartphone,1528370268429000000,-15.635681,17.811584,-36.73401
AK09911 Magnetometer,smartphone,1528370268449000000,-15.611267,17.152405,-36.75537
AK09911 Magnetometer,smartphone,1528370268469000000,-16.494751,18.486023,-35.273743
AK09911 Magnetometer,smartphone,1528370268489000000,-16.54358,20.228577,-34.03473
AK09911 Magnetometer,smartphone,1528370268509000000,-17.402649,20.887756,-34.7229
AK09911 Magnetometer,smartphone,1528370268529000000,-14.874268,20.211792,-34.7641
AK09911 Magnetometer,smartphone,1528370268549000000,-14.8498535,19.55719,-34.069824
AK09911 Magnetometer,smartphone,1528370268569000000,-15.684509,19.567871,-33.348083
AK09911 Magnetometer,smartphone,1528370268589000000,-13.990784,18.882751,-35.53009
AK09911 Magnetometer,smartphone,1528370268609000000,-17.35382,19.573975,-34.049988
AK09911 Magnetometer,smartphone,1528370268629000000,-15.78064,18.47992,-34.55963
AK09911 Magnetometer,smartphone,1528370268649000000,-15.756226,17.811584,-36.013794
AK09911 Magnetometer,smartphone,1528370268669000000,-15.78064,18.475342,-35.27527
AK09911 Magnetometer,smartphone,1528370268689000000,-16.590881,17.826843,-34.57489
AK09911 Magnetometer,smartphone,1528370268709000000,-18.284607,18.502808,-33.824158
AK09911 Magnetometer,smartphone,1528370268728000000,-16.566467,17.152405,-36.74469
AK09911 Magnetometer,smartphone,1528370268749000000,-14.970398,19.12384,-35.975647
AK09911 Magnetometer,smartphone,1528370268769000000,-16.664124,19.799805,-35.224915
AK09911 Magnetometer,smartphone,1528370268789000000,-16.615295,18.476868,-35.984802
AK09911 Magnetometer,smartphone,1528370268809000000,-16.687012,20.46814,-33.772278
AK09911 Magnetometer,smartphone,1528370268829000000,-16.259766,18.66455,-34.56421
AK09911 Magnetometer,smartphone,1528370268849000000,-16.998291,16.018677,-36.793518
AK09911 Magnetometer,smartphone,1528370268869000000,-15.351868,16.67633,-35.351562
AK09911 Magnetometer,smartphone,1528370268889000000,-17.070007,18.000793,-36.012268
AK09911 Magnetometer,smartphone,1528370268908000000,-13.70697,17.32483,-35.343933
AK09911 Magnetometer,smartphone,1528370268929000000,-13.755798,18.643188,-35.299683
AK09911 Magnetometer,smartphone,1528370268949000000,-18.908691,19.746399,-36.25183
AK09911 Magnetometer,smartphone,1528370268968000000,-17.23938,19.735718,-36.264038
AK09911 Magnetometer,smartphone,1528370268989000000,-18.049622,19.091797,-34.848022
AK09911 Magnetometer,smartphone,1528370269009000000,-17.23938,19.740295,-35.5484
AK09911 Magnetometer,smartphone,1528370269028000000,-18.884277,19.082642,-36.98883
AK09911 Magnetometer,smartphone,1528370269048000000,-17.14325,17.097473,-36.351013
AK09911 Magnetometer,smartphone,1528370269069000000,-16.307068,17.10205,-34.925842
AK09911 Magnetometer,smartphone,1528370269089000000,-18.00232,17.758179,-37.039185
AK09911 Magnetometer,smartphone,1528370269109000000,-17.23938,19.735718,-36.264038
AK09911 Magnetometer,smartphone,1528370269129000000,-19.718933,19.0979,-35.549927
AK09911 Magnetometer,smartphone,1528370269148000000,-16.38031,19.065857,-37.008667
AK09911 Magnetometer,smartphone,1528370269168000000,-14.086914,17.674255,-37.34131
AK09911 Magnetometer,smartphone,1528370269189000000,-14.92157,17.694092,-35.188293
AK09911 Magnetometer,smartphone,1528370269209000000,-14.92157,17.694092,-35.188293
AK09911 Magnetometer,smartphone,1528370269229000000,-14.92157,17.694092,-35.188293
AK09911 Magnetometer,smartphone,1528370269248000000,-14.897156,17.025757,-36.64093
AK09911 Magnetometer,smartphone,1528370269268000000,-15.570068,19.259644,-34.246826
AK09911 Magnetometer,smartphone,1528370269288000000,-14.686584,17.930603,-35.012817
AK09911 Magnetometer,smartphone,1528370269309000000,-14.686584,17.93518,-34.29718
AK09911 Magnetometer,smartphone,1528370269329000000,-14.613342,15.957642,-34.362793
AK09911 Magnetometer,smartphone,1528370269348000000,-14.710999,18.603516,-32.843018
AK09911 Magnetometer,smartphone,1528370269369000000,-17.214966,18.611145,-34.25598
AK09911 Magnetometer,smartphone,1528370269388000000,-15.52124,17.930603,-35.72235
AK09911 Magnetometer,smartphone,1528370269408000000,-14.735413,19.248962,-34.970093
AK09911 Magnetometer,smartphone,1528370269429000000,-16.331482,17.282104,-35.021973
AK09911 Magnetometer,smartphone,1528370269448000000,-14.686584,17.9245,-35.728455
AK09911 Magnetometer,smartphone,1528370269468000000,-13.041687,18.563843,-37.1521
AK09911 Magnetometer,smartphone,1528370269488000000,-12.837219,17.617798,-35.328674
AK09911 Magnetometer,smartphone,1528370269508000000,-18.217468,19.343567,-33.37555
AK09911 Magnetometer,smartphone,1528370269528000000,-18.16864,18.014526,-34.851074
AK09911 Magnetometer,smartphone,1528370269548000000,-16.4505,16.694641,-33.476257
AK09911 Magnetometer,smartphone,1528370269569000000,-16.474915,17.349243,-34.170532
AK09911 Magnetometer,smartphone,1528370269588000000,-16.499329,18.486023,-34.5047
AK09911 Magnetometer,smartphone,1528370269609000000,-17.407227,20.47882,-33.00171
AK09911 Magnetometer,smartphone,1528370269628000000,-15.713501,19.789124,-35.899353
AK09911 Magnetometer,smartphone,1528370269649000000,-16.474915,17.835999,-33.094788
AK09911 Magnetometer,smartphone,1528370269668000000,-18.16864,18.50586,-33.059692
AK09911 Magnetometer,smartphone,1528370269689000000,-15.713501,19.802856,-33.75244
AK09911 Magnetometer,smartphone,1528370269708000000,-16.474915,17.825317,-34.527588
AK09911 Magnetometer,smartphone,1528370269728000000,-15.713501,19.802856,-33.75244
AK09911 Magnetometer,smartphone,1528370269748000000,-19.02771,19.166565,-33.747864
AK09911 Magnetometer,smartphone,1528370269768000000,-17.358398,19.154358,-33.761597
AK09911 Magnetometer,smartphone,1528370269789000000,-15.713501,19.798279,-34.46808
AK09911 Magnetometer,smartphone,1528370269808000000,-15.640259,17.829895,-33.10089
AK09911 Magnetometer,smartphone,1528370269828000000,-15.725708,18.473816,-35.466003
AK09911 Magnetometer,smartphone,1528370269849000000,-18.278503,19.799805,-36.834717
AK09911 Magnetometer,smartphone,1528370269868000000,-15.774536,19.798279,-34.706116
AK09911 Magnetometer,smartphone,1528370269888000000,-16.560364,18.475342,-36.175537
AK09911 Magnetometer,smartphone,1528370269908000000,-16.975403,18.90564,-35.39276
AK09911 Magnetometer,smartphone,1528370269928000000,-14.422607,17.570496,-35.45685
AK09911 Magnetometer,smartphone,1528370269948000000,-15.281677,18.235779,-35.427856
AK09911 Magnetometer,smartphone,1528370269968000000,-16.067505,16.9281,-34.74884
AK09911 Magnetometer,smartphone,1528370269988000000,-15.306091,18.899536,-34.690857
AK09911 Magnetometer,smartphone,1528370270008000000,-15.330505,19.558716,-34.66797
AK09911 Magnetometer,smartphone,1528370270028000000,-13.659668,19.552612,-33.966064
AK09911 Magnetometer,smartphone,1528370270048000000,-14.49585,19.53888,-36.82251
AK09911 Magnetometer,smartphone,1528370270068000000,-14.4470215,18.240356,-34.002686
AK09911 Magnetometer,smartphone,1528370270088000000,-16.140747,18.90564,-34.683228
AK09911 Magnetometer,smartphone,1528370270108000000,-13.63678,18.888855,-34.703064
AK09911 Magnetometer,smartphone,1528370270128000000,-15.257263,17.585754,-34.017944
AK09911 Magnetometer,smartphone,1528370270148000000,-16.975403,18.896484,-36.82556
AK09911 Magnetometer,smartphone,1528370270168000000,-18.157959,20.355225,-34.50775
AK09911 Magnetometer,smartphone,1528370270188000000,-17.29889,19.685364,-35.250854
AK09911 Magnetometer,smartphone,1528370270208000000,-18.10913,19.032288,-35.266113
AK09911 Magnetometer,smartphone,1528370270228000000,-15.040588,17.930603,-35.54535
AK09911 Magnetometer,smartphone,1528370270248000000,-13.322449,16.595459,-36.317444
AK09911 Magnetometer,smartphone,1528370270268000000,-15.924072,19.255066,-35.494995
AK09911 Magnetometer,smartphone,1528370270288000000,-13.395691,18.572998,-36.25183
AK09911 Magnetometer,smartphone,1528370270308000000,-15.040588,17.926025,-36.260986
AK09911 Magnetometer,smartphone,1528370270328000000,-13.395691,18.579102,-35.536194
AK09911 Magnetometer,smartphone,1528370270348000000,-15.0894165,19.244385,-36.21826
AK09911 Magnetometer,smartphone,1528370270368000000,-14.205933,17.919922,-36.26709
AK09911 Magnetometer,smartphone,1528370270388000000,-14.1571045,16.610718,-34.880066
AK09911 Magnetometer,smartphone,1528370270408000000,-15.899658,18.580627,-37.664795
AK09911 Magnetometer,smartphone,1528370270427000000,-15.065002,18.589783,-35.523987
AK09911 Magnetometer,smartphone,1528370270448000000,-14.205933,17.919922,-36.26709
AK09911 Magnetometer,smartphone,1528370270467000000,-14.253235,19.248962,-34.791565
AK09911 Magnetometer,smartphone,1528370270488000000,-15.899658,18.600464,-34.80072
AK09911 Magnetometer,smartphone,1528370270508000000,-14.097595,16.981506,-33.267212
AK09911 Magnetometer,smartphone,1528370270528000000,-14.956665,17.640686,-33.953857
AK09911 Magnetometer,smartphone,1528370270548000000,-14.645386,18.743896,-31.170654
AK09911 Magnetometer,smartphone,1528370270568000000,-13.761902,17.414856,-31.936646
AK09911 Magnetometer,smartphone,1528370270588000000,-16.290283,18.09082,-31.895447
AK09911 Magnetometer,smartphone,1528370270607000000,-14.668274,19.396973,-31.86493
AK09911 Magnetometer,smartphone,1528370270628000000,-15.431213,17.414856,-33.355713
