sensor_type,device_type,timestamps,lux
light-apds9251,smartphone,1528450246770000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450246890000000,901.0,4966.0,141.0
light-apds9251,smartphone,1528450247010000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450247129000000,901.0,4966.0,141.0
light-apds9251,smartphone,1528450247249000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450247370000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450247490000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450247609000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450247729000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450247850000000,901.0,4966.0,141.0
light-apds9251,smartphone,1528450247969000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450248090000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450248210000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450248330000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450248450000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450248570000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450248690000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450248809000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450248930000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450249050000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450249170000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450249289000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450249410000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450249529000000,901.0,4966.0,141.0
light-apds9251,smartphone,1528450249650000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450249769000000,901.0,4966.0,140.0
light-apds9251,smartphone,1528450249890000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450250009000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450250130000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450250250000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450250370000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450250490000000,904.0,4966.0,141.0
light-apds9251,smartphone,1528450250610000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450250730000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450250850000000,904.0,4966.0,140.0
light-apds9251,smartphone,1528450250970000000,911.0,4990.0,140.0
light-apds9251,smartphone,1528450251089000000,937.0,4977.0,141.0
light-apds9251,smartphone,1528450251209000000,937.0,4973.0,141.0
light-apds9251,smartphone,1528450251329000000,937.0,4959.0,140.0
light-apds9251,smartphone,1528450251450000000,937.0,4959.0,140.0
light-apds9251,smartphone,1528450251570000000,937.0,4959.0,140.0
light-apds9251,smartphone,1528450251690000000,937.0,4973.0,139.0
light-apds9251,smartphone,1528450251809000000,937.0,4973.0,138.0
light-apds9251,smartphone,1528450251933000000,934.0,5002.0,139.0
light-apds9251,smartphone,1528450252054000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450252173000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450252293000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450252413000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450252534000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450252654000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450252774000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450252893000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450253013000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450253134000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450253254000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450253373000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450253494000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450253613000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450253733000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450254078000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254205000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254326000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254445000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254565000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254686000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450254805000000,887.0,4968.0,135.0
light-apds9251,smartphone,1528450254925000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255045000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255165000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255287000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255406000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255525000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255645000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255765000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450255886000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256006000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256126000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256245000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256366000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256485000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256605000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256725000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256846000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450256965000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257086000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257205000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257326000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257445000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257565000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257686000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450257805000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450257925000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258045000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258165000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258286000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450258405000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258525000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258645000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258765000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450258885000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450259005000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450259125000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450259245000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450259365000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450259486000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450259606000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450259725000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450259845000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450259965000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450260085000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450260205000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450260326000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450260446000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450260565000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450260685000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450260806000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450260926000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450261046000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261166000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261286000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261406000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450261525000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261646000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261765000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450261885000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262005000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262125000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262245000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262365000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450262485000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262606000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262725000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450262845000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450262965000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263086000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263206000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263325000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450263445000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263565000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263685000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450263805000000,894.0,4977.0,136.0
light-apds9251,smartphone,1528450263925000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450264046000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450264165000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450264285000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450264406000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450264526000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450264645000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450264766000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450264886000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265005000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450265126000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265246000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265366000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265485000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265605000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265725000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450265845000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450265965000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450266086000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266205000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266326000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266445000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266565000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266685000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266805000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450266925000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267045000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267165000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267285000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267406000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267525000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267646000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267765000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450267885000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450268005000000,894.0,4988.0,136.0
light-apds9251,smartphone,1528450268125000000,894.0,4992.0,136.0
light-apds9251,smartphone,1528450268245000000,894.0,4988.0,135.0
light-apds9251,smartphone,1528450268365000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450268485000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450268605000000,894.0,4973.0,136.0
light-apds9251,smartphone,1528450268726000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450268846000000,891.0,4973.0,136.0
light-apds9251,smartphone,1528450268965000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450269085000000,894.0,4973.0,135.0
light-apds9251,smartphone,1528450269205000000,894.0,4988.0,135.0
light-apds9251,smartphone,1528450269325000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450269446000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450269565000000,894.0,4973.0,135.0
light-apds9251,smartphone,1528450269686000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450269806000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450269925000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270045000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450270165000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270285000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270405000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270525000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270645000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270766000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450270885000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271005000000,894.0,4973.0,135.0
light-apds9251,smartphone,1528450271125000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271245000000,891.0,4973.0,135.0
light-apds9251,smartphone,1528450271366000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271485000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271605000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271725000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450271845000000,894.0,4988.0,135.0
light-apds9251,smartphone,1528450271965000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450272085000000,891.0,4973.0,134.0
light-apds9251,smartphone,1528450272205000000,891.0,4968.0,135.0
light-apds9251,smartphone,1528450272325000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450272446000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450272565000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450272685000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450272805000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450272926000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450273045000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450273165000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450273285000000,891.0,4988.0,135.0
light-apds9251,smartphone,1528450273405000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450273526000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450273645000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450273765000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450273885000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450274005000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274126000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274245000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274365000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274485000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274605000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274726000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450274845000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450274965000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450275085000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450275205000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450275325000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450275445000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450275565000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450275686000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450275806000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450275926000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450276045000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450276166000000,887.0,4968.0,134.0
light-apds9251,smartphone,1528450276285000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450276405000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450276526000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450276645000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450276766000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450276886000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450277005000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450277125000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450277245000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450277365000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450277486000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450277605000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450277725000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450277846000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450277965000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450278085000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450278205000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450278325000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450278445000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450278566000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450278686000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450278805000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450278925000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450279045000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450279165000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450279285000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450279405000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450279526000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450279646000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450279765000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450279886000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450280005000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450280125000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450280245000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450280365000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450280486000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450280605000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450280726000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450280845000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450280965000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281086000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450281205000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281326000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281445000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281565000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281685000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450281805000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450281925000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450282045000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450282165000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450282285000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450282405000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450282525000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450282646000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450282765000000,887.0,4968.0,134.0
light-apds9251,smartphone,1528450282885000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450283005000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450283125000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450283246000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450283365000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450283486000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450283605000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450283725000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450283846000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450283965000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450284085000000,891.0,4988.0,134.0
light-apds9251,smartphone,1528450284206000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450284325000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450284445000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450284566000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450284685000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450284805000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450284925000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450285045000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450285166000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450285285000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450285405000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450285526000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450285645000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450285765000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450285886000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286005000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286125000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286245000000,891.0,4968.0,134.0
light-apds9251,smartphone,1528450286365000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286485000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286606000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286725000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450286845000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450286965000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450287086000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450287205000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450287325000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450287445000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450287565000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450287685000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450287805000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450287926000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288046000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450288165000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288285000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288405000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288525000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288646000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450288765000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450288886000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289005000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289126000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289246000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289365000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289485000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450289605000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450289725000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289845000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450289965000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290086000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450290205000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290325000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290445000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290568000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450290685000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290805000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450290926000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450291045000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291165000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291285000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291406000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291526000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291645000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450291765000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450291886000000,887.0,4968.0,133.0
light-apds9251,smartphone,1528450292005000000,891.0,4988.0,133.0
light-apds9251,smartphone,1528450292125000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292245000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292365000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292486000000,887.0,4984.0,133.0
light-apds9251,smartphone,1528450292605000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292725000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292845000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450292965000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293085000000,891.0,4984.0,133.0
light-apds9251,smartphone,1528450293205000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293326000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293445000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293565000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293686000000,891.0,4968.0,133.0
light-apds9251,smartphone,1528450293805000000,891.0,4968.0,133.0
