,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,press_value1,press_value2,rot_vec_xsin,rot_vec_ysin,rot_vec_zsin,rot_vec_cos,step_step,labelWalk,labelStand,labelJumpshot,labelLayup,labelFadeaway,labelRun,labelCrossover
2018-06-22 08:47:57.952,-5.8608938221153855,-8.0853168730769234,2.9515363219975006,-5.06279735769,-6.00924795962,5.79951868077,-1.10387478337,-1.10873353558,0.197487459423,-0.789336049038,-2.06033039097,-3.01438301058,45.42645268,30.64996352,-39.930786,1018.23064,1010.37066333,,,,,,1,0,0,0,0,0,0
2018-06-22 08:47:58.202,-7.9153157615384622,-5.013715901923077,4.404119332692308,-5.99983783846,-7.00386646346,3.27759472115,0.677348210717,2.2043372,-0.350342679962,-1.93090720538,1.91994970854,1.09579013538,52.43206776,36.15362544,-21.73065188,1018.21159571,1010.35160571,,,,,9.0,1,0,0,0,0,0,0
2018-06-22 08:47:58.452,-7.5399653769230781,-8.491684239807693,4.3091409879807694,-7.08786694231,-5.80995848077,3.40835127115,0.208683599875,-0.494868941731,1.08672244332,-0.400633272308,-2.63338698438,0.951883272577,59.3113826154,28.0393159231,-17.9942791538,1018.2269,1010.36691333,,,,,,1,0,0,0,0,0,0
2018-06-22 08:47:58.702,-6.4924607653846156,-2.0741782643653845,4.0106368395000001,-8.22250262692,-3.78682479615,3.67868085,-0.753738696731,0.137930648077,1.48772370962,1.67524609481,1.66975729454,0.348954229808,65.52209468,7.7888183264,-20.52484124,1018.22598571,1010.36599714,,,,,10.0,1,0,0,0,0,0,0
2018-06-22 08:47:58.952,-9.9436930153846141,-4.6021499680769224,-0.23206857674999989,-9.303290125,-2.12126747885,2.208642075,0.239239326538,0.595716914962,-0.124534313077,-0.671127507029,-2.55304567423,-2.26217908981,66.8270988077,-6.50212218846,-9.30375316538,1018.21675,1010.35675333,,,,,,1,0,0,0,0,0,0
2018-06-22 08:47:59.202,-9.0607881230769216,-2.3227565533846151,0.57440684761538463,-8.80934617308,-4.14215355962,0.204627477981,-0.276898606308,0.934526884423,-0.955856620827,-0.280917094231,1.81026160519,0.391654297885,64.52569596,7.1278076388,5.342773468,1018.20847571,1010.34848143,,,,,,1,0,0,0,0,0,0
2018-06-22 08:47:59.452,-10.643824707692307,-5.1133866123076928,1.2207450841538459,-8.42350491176,-4.72817128627,0.901442393588,0.474410426481,-1.78414387683,0.147900509442,-2.14321683559,-0.453845943269,0.227195079442,62.1905518,13.61755376,-1.07183838,1018.23065,1010.370675,,,,,11.0,1,0,0,0,0,0,0
2018-06-22 08:47:59.702,-6.0463074294117654,-3.7308388490196078,1.6746541904058823,-8.18664577308,-3.65759456538,3.93213836538,0.0392297482941,0.317549165686,0.389031204294,2.12822750353,-0.0809092617451,-2.24834043392,61.6605905769,11.0948416538,-18.5813903846,1018.25415286,1010.39415714,,,,,12.0,1,0,0,0,0,0,0
2018-06-22 08:47:59.952,-10.201748765384615,-3.1482799044730774,1.412813659880769,-8.69882532692,-3.82135893269,2.30213757115,-1.48408009288,-0.315331975769,-0.488154192327,-1.5370123925,0.641799274731,-0.862089502885,63.61437992,14.1695556,-6.891174316,1018.28763333,1010.42765333,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:00.202,-7.0453869942307685,-7.0571406250000006,-0.46444702807692312,-7.25206198654,-6.49248400192,0.836156180577,-1.71480266096,-0.512665382346,-0.944847693673,0.215384325923,-0.595330905,-1.31837732615,56.4412041923,33.8715772692,-4.97254588092,1018.24401857,1010.38404286,,,,,13.0,1,0,0,0,0,0,0
2018-06-22 08:48:00.452,-9.3501355173076934,-6.9137543424999999,1.6451468769230773,-5.54223039615,-7.98975796731,0.629807468962,-0.201889036231,-2.18479215615,-0.582768959712,-3.77376094904,1.11527829404,0.992155442712,47.41375744,48.68328868,-7.817565914,1018.28181167,1010.42185,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:00.702,-2.8857876771923077,-9.9483604250000024,-1.277225196230769,-3.85557044808,-8.54408568269,2.84840580192,-0.854025624038,-2.37614615942,0.638323561404,1.00769272404,-1.30661250356,-4.21336519615,35.21179228,55.07074,-31.40490736,1018.24882571,1010.38884286,,,,,14.0,1,0,0,0,0,0,0
2018-06-22 08:48:00.952,-4.2020704273076923,-9.1824261653846158,2.8656721665384617,-4.73191714808,-8.17078948077,2.62401604423,-0.0923329885385,0.442956191154,0.3540212238,0.464833299231,-0.890147039808,0.364840170192,38.6187626538,50.7800176538,-36.3122206923,1018.28499,1010.42501667,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:01.202,-5.6150360011764704,-7.849966952941176,-0.70282610890196062,-4.93336080769,-8.40741004808,0.543015664231,-0.781700881961,0.877690631961,-0.366047278247,-0.608492768922,0.567568087059,-1.21359602755,41.30450424,52.28625492,-23.98626704,1018.20941143,1010.34942857,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:01.452,-7.8071793192307686,-8.9793589519230768,2.2133498651923076,-4.42788406667,-8.66262310784,-1.10789970841,0.304825414231,-0.225593862769,-0.115769309813,-3.36929004587,-0.233965306538,3.33173673992,37.5744747308,54.5011082308,-13.9849149038,1018.24246667,1010.38248667,,,,,15.0,1,0,0,0,0,0,0
2018-06-22 08:48:01.702,-3.4653557866538458,-9.8053882307692302,-1.3210783734615386,-4.59969479038,-7.93663753654,3.22207028596,0.836351535927,-2.21550016923,0.755183885769,1.18737314058,-1.83807931346,-4.61660960692,23.66571054,42.73040776,-40.81359856,1018.26902,1010.40905714,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:01.952,-3.5201606762884614,-9.4801949711538462,3.1376701071153859,-5.12015686346,-7.62630232885,3.35304807692,-0.365921022962,0.857771657673,0.252582553019,1.62627923231,-1.90232906788,-0.577058878846,18.71978756,41.60302732,-41.15667728,1018.33255,1010.47258,,,,,16.0,1,0,0,0,0,0,0
2018-06-22 08:48:02.202,-6.3442093817999998,-7.4509104936170205,-1.1796758116382979,-5.62678487447,-7.87126203191,1.28283219043,-0.256523620532,1.77491013255,-0.412010356745,-0.652829027447,0.440125033149,-2.37923476064,24.6181986522,40.4544998261,-34.1173918696,1018.299695,1010.43971167,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:02.452,-8.0830562565217399,-8.7695474826086954,2.7017636629239128,-5.83998991333,-7.72861248444,1.01648336366,0.274691145136,0.31689244575,-0.446183290864,-2.12891509199,-1.02656890869,1.67431543267,21.0821786667,44.97095775,-22.2001395,1018.3012,1010.4412,,,,,16.0,1,0,0,0,0,0,0
2018-06-22 08:48:02.702,-4.6523334775,-10.63592898846154,-1.0077109699999998,-5.05939989231,-7.13986764423,4.36094775192,1.09064836125,-2.566503675,0.916878039423,1.61010900038,-1.82094053615,-6.40569370962,10.3739811115,35.6929485385,-36.7932245,1018.31605714,1010.45605714,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:02.952,-2.2013702360784317,-7.643152278431371,3.1668386982352943,-4.75805058627,-7.56120232549,3.97474581569,-0.64911067949,0.215152815275,0.52141107849,2.49136638176,-0.0532942066667,-0.843346647059,4.72338864569,37.87719692,-36.75848392,1018.34646667,1010.48646667,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:03.202,-6.5828352621153847,-9.0441486250000001,-2.1028409996153852,-5.22651261346,-8.08055095769,1.32048383963,-0.2454144425,2.15529104808,-0.466232010481,-1.31869320731,-0.487251704038,-3.58547887069,15.5813364423,38.3645276538,-30.2687424615,1018.3016,1010.4416,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:03.452,-7.2760644038461537,-8.1725642865384618,1.8496419528846153,-4.42968324615,-8.63931283654,-1.28202316231,-0.0299307017692,0.737592257202,-0.595078104173,-2.76928989377,0.570016699423,3.1398655925,18.36291512,41.87988272,-20.41296384,1018.28998667,1010.43,,,,,17.0,1,0,0,0,0,0,0
2018-06-22 08:48:03.702,-5.1531697925000008,-11.74744123076923,0.18198249734615382,-4.23603754231,-8.29465773846,2.54447689827,1.58147019465,-2.46152643077,0.716159819596,-0.652239749615,-3.02862557781,-2.47693502462,11.27789306,34.49926752,-34.11096184,1018.27918571,1010.41918571,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:03.952,-2.334701814096154,-7.9698186942307707,3.4860106309615393,-4.18381734038,-7.90373559615,3.9266749,-0.633070432712,-0.0141968360615,0.490080322827,1.75004779269,-0.0159161265385,-0.484630886154,5.55830739231,31.1455945385,-37.5799914615,1018.2981,1010.43810667,,,,,18.0,1,0,0,0,0,0,0
2018-06-22 08:48:04.202,-5.0623344999999995,-8.8874194153846151,-2.5135318975000001,-4.77381905,-8.30271156731,1.7609136814,-0.258054001096,2.17250295827,-0.497526022712,-0.0422999225,-0.443468017596,-4.35866952135,15.82189948,31.50421144,-30.9986572,1018.31882,1010.45884286,,,,,19.0,1,0,0,0,0,0,0
2018-06-22 08:48:04.452,-6.1830966865384607,-7.9243997750000013,0.59239753884615376,-4.02975163846,-8.83547213462,-1.19914675769,-0.438752690969,0.752733669894,-0.599799820096,-2.08210768394,1.02610146404,1.80608266162,19.4455073077,35.6420663077,-19.0915034231,1018.3066,1010.4466,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:04.702,-6.4342274333333354,-12.4486895,1.3805257737254897,-3.63609596667,-8.84644521569,1.1599234089,1.6571364775,-2.04995463315,0.490678935346,-2.69507093176,-3.34672430059,0.25482685098,14.27130126,33.50292964,-23.5483398,1018.32522,1010.46524286,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:04.952,-2.8162565673596154,-7.8959632115384615,2.471454595384615,-3.95046546154,-8.10402350962,3.76946514615,-0.8251971065,-0.407419540314,0.738710894145,1.46244041308,0.549826038077,-1.52666303077,9.706115752,29.96801768,-30.79656976,1018.36941429,1010.50941429,,,,,20.0,1,0,0,0,0,0,0
2018-06-22 08:48:05.202,-4.0937479346153856,-8.9973511300000002,-2.1379508898076924,-4.61228863269,-8.33263174038,2.13416876404,-0.1431412335,1.41294596067,-0.231518083692,0.0249971786538,-0.582008921923,-4.42798560558,17.6603464231,33.1888051923,-25.7657563846,1018.37055,1010.51055,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:05.452,-4.5509156557692307,-7.7924276673076935,0.46235715720903853,-4.01289630385,-8.86149839423,-0.986625673615,-0.622917766538,0.961721859423,-0.603299655962,-0.448164341538,1.15014474144,1.42716269712,23.527649,37.32696544,-13.2625122,1018.32299333,1010.46300667,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:05.702,-6.4074246205769239,-12.437725682692307,1.8714989841538463,-3.11633621346,-9.14751886538,-0.130232064423,1.52646783435,-1.29661119762,0.134919679856,-3.22187795038,-3.09384377058,2.01606182488,22.7061931154,38.1656355385,-16.7880131885,1018.34426857,1010.48428571,,,,,21.0,1,0,0,0,0,0,0
2018-06-22 08:48:05.952,-0.9240408699999999,-5.4922801865384612,-1.5518939601923079,-3.59753411731,-8.30358868269,3.73503210385,-0.397533418212,-0.995559111163,0.974252556269,2.72795760115,3.01397773269,-5.47990447308,17.2383422,29.0744628,-35.88085948,1018.372295,1010.51230833,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:06.202,-4.048376830576923,-12.144650093846154,1.8672192088461539,-4.42561433654,-8.39968379808,2.36670054808,-0.0509130017115,1.15612204596,-0.141613887577,0.358383748077,-3.30992434615,-0.747632924231,20.74078368,31.1301268,-29.58282472,1018.34921571,1010.48924571,,,,,22.0,1,0,0,0,0,0,0
2018-06-22 08:48:06.452,-6.0296517529411764,-7.7722236588235303,-0.12235334384313733,-3.99538902745,-8.88035444118,-0.746457035,-0.740869258039,1.40103837471,-0.528800220059,-2.05097967938,1.14339753383,0.648318293077,25.7060711538,36.1359815385,-15.9007146154,1018.30451714,1010.44452857,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:06.702,-5.7961035326923076,-12.534358086538463,1.8904577213461542,-2.76053051923,-9.26138204808,-0.952493611077,1.28133451481,-0.830906503412,-0.129751348712,-3.03242347137,-3.19901152471,2.82766157059,20.140503,40.21923848,-13.60400386,1018.31869833,1010.45872667,,,,,23.0,1,0,0,0,0,0,0
2018-06-22 08:48:06.952,-1.6595115473076925,-6.2696251692307694,-1.824905398076923,-3.12326271538,-8.52177175962,3.63385378654,0.389771391673,-1.43872099337,0.945376472885,1.4714909075,2.34134852029,-5.48822587865,12.1450571346,33.0012395769,-34.0151273462,1018.31033571,1010.45034,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:07.202,-3.2372093309615386,-11.545707440576924,3.1232217470000001,-4.01759885577,-8.52535419231,2.66446231346,-0.383389690712,1.01761949731,0.0623562166923,0.484388967654,-3.05627166519,0.6324683925,13.98132324,36.01226808,-31.14355464,1018.3265,1010.4665,,,,,24.0,1,0,0,0,0,0,0
2018-06-22 08:48:07.452,-5.4415970121153849,-8.2115854019230774,-1.0578680780192307,-3.83195584808,-8.94935014423,-0.355344241865,-0.971407374615,1.46619621058,-0.586160221731,-1.58246388747,0.848260280192,-0.645976862423,19.9965256923,39.6899883462,-18.5690659423,1018.30448571,1010.44448571,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:07.702,-5.8912638441346132,-12.126703086538466,1.6563292265384613,-2.46369903462,-9.31201585577,-1.54960352423,0.929907289308,-0.571593361731,-0.264705363635,-3.39716866731,-2.62763358192,3.33903013837,15.73809816,42.57373036,-12.24499514,1018.313175,1010.453185,,,,,25.0,1,0,0,0,0,0,0
2018-06-22 08:48:07.952,-1.4318240211538464,-7.5506134346153839,-1.688974236346154,-2.70917476346,-8.77480089423,3.26239791731,0.977497402173,-1.59471511712,0.774662603077,1.36890801231,1.27789249615,-5.0349825239,8.276184068,34.38555892,-31.24987804,1018.35045,1010.49045286,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:08.202,-3.1023859201960784,-11.242239914039217,3.0668565066666669,-3.60738018846,-8.66658025,2.783426075,-0.502179012745,0.966401950255,0.278381051176,0.676366709615,-2.51195711558,0.493750605769,10.0756718962,36.7241494615,-26.3847937692,1018.38235,1010.52235,,,,,26.0,1,0,0,0,0,0,0
2018-06-22 08:48:08.452,-4.6232989576923069,-8.5212713749999995,-1.1095888899999997,-3.48015228431,-9.09130917647,-0.0747271673529,-1.03783974288,1.36170137212,-0.667463450385,-1.36685350196,0.721915914039,-1.10975993971,14.17944338,42.9299318,-15.124206616,1018.3105,1010.45052857,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:08.702,-5.5223095250000007,-11.527900759615383,2.1144180172307689,-2.07907830192,-9.41678967308,-1.57081927135,0.766689005769,-0.147918700577,-0.257081548269,-3.47476674442,-1.88948834615,3.75824758269,8.10758153077,48.4907299231,-8.28916112692,1018.29302,1010.43305333,,,,,27.0,1,0,0,0,0,0,0
2018-06-22 08:48:08.952,-1.5202677910576923,-8.8971294134615384,-1.9537958088461542,-2.54863275385,-8.90164688462,3.01401523192,1.07383874077,-1.90605809154,0.901710800385,1.06069528865,0.113626639038,-5.06465951923,6.513671896,45.05816648,-30.9759522,1018.27719286,1010.41721286,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:09.202,-2.8199377967307693,-10.757824258269231,2.9669529461538464,-3.53133786538,-8.66993685577,2.85446171538,-0.445910236346,0.687656398462,0.395902489885,0.975406718,-1.90243794173,0.588988194231,9.966491724,47.99432376,-29.48541256,1018.29498167,1010.43498667,,,,,28.0,1,0,0,0,0,0,0
2018-06-22 08:48:09.452,-3.9239508019230764,-8.6538898423076933,-1.3737197471153846,-3.69375665769,-8.99636744231,0.200994779529,-0.952670463846,1.7500965425,-0.579099801923,-0.106134943904,0.502459288308,-1.58975125373,16.6244506731,51.6222441538,-20.1756405,1018.25613714,1010.39616429,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:09.702,-6.2232220288461537,-10.524663786538461,2.4632624151730771,-2.13135129615,-9.39160383654,-1.70531191608,0.553554829673,0.355787135692,-0.435759039,-4.07219788673,-1.01250981038,4.2045402225,11.73919672,57.40576192,-13.14721684,1018.26706667,1010.40708,,,,,29.0,1,0,0,0,0,0,0
2018-06-22 08:48:09.952,-1.6875815694615388,-10.279398101923078,-1.8433115955769233,-2.36332842115,-9.02506581731,2.72743734185,1.33897752002,-2.18816287885,0.926697952115,0.747716877038,-1.0095313475,-4.63584330058,7.70586457692,48.3772866154,-37.7332831923,1018.31501429,1010.45503714,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:10.202,-1.0800272757254907,-10.457815505392158,2.8396322054901963,-3.1951989098,-8.750945,2.99044865686,-0.644439395922,0.298722800588,0.268534341804,2.14325368902,-1.63165865824,-0.175877163922,7.753906332,46.9403078,-37.5700072,1018.37525,1010.51525,,,,,30.0,1,0,0,0,0,0,0
2018-06-22 08:48:10.452,-4.8000455794230774,-8.525873071153848,-1.9272910002211541,-3.51114385,-9.03867018269,0.746158187485,-0.813228013154,1.74273182285,-0.387992567154,-1.15390402767,0.634369161346,-2.95472051756,15.99682616,47.5700682,-26.71301272,1018.3049,1010.4449,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:10.702,-5.8574884711538466,-9.943068911538461,2.6039325947634615,-1.92834708846,-9.39704446154,-1.91969858462,0.0534521266538,0.546108832904,-0.562479761154,-3.90163083392,-0.424615518635,4.51846463481,10.8778146423,52.0872262692,-13.0693289615,1018.288875,1010.428885,,,,,31.0,1,0,0,0,0,0,0
2018-06-22 08:48:10.952,-1.8186346162307687,-11.899339509615386,-1.8380655151923075,-2.30464949423,-9.13448583654,2.22335876985,1.73928598762,-2.23604554885,0.994423500769,0.549432719596,-2.51852596308,-4.12724571692,7.046997072,47.36523428,-31.19702152,1018.29049857,1010.43052429,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:11.202,0.12930828134615374,-9.4224924201923059,1.8683248342307692,-2.95935610769,-8.75598422115,3.18138979808,-0.668452932308,0.104887155423,0.251265600217,3.11081846154,-0.448039932692,-1.33592200288,6.96892374615,48.1802720769,-34.8928009231,1018.31176667,1010.45176667,,,,,32.0,1,0,0,0,0,0,0
2018-06-22 08:48:11.452,-5.4022539250000001,-9.1199830903846166,-1.4065750989999997,-3.30459803077,-9.10534226923,0.842261909096,-0.860912020769,1.85449599423,-0.402007467885,-2.09513066677,0.0507982303846,-2.46387726096,15.84722904,51.52020264,-26.20306404,1018.22381429,1010.36381429,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:11.702,-5.5743528288461537,-9.9349238769230777,2.2964556938461538,-1.81401875,-9.43483267308,-1.85039461346,0.020559166,0.5996310875,-0.587406748731,-3.67471871788,-0.414927611423,4.169669925,13.2544556,57.50457784,-11.284118668,1018.24143333,1010.38143333,,,,,33.0,1,0,0,0,0,0,0
2018-06-22 08:48:11.952,-1.7254333484313726,-12.107737582352945,-1.1667989119607842,-2.10985545577,-9.21507340385,2.08737783073,1.8363476898,-2.08001498725,0.974516626471,0.403867048627,-2.61988761549,-3.26068285412,10.7112004808,51.7310508462,-32.7092682308,1018.28255714,1010.42255714,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:12.202,-0.73763128480769258,-7.9536672711538472,2.4099306163461534,-2.87951777647,-8.77277427451,3.20915496471,-0.582814440208,-0.259507690192,0.4667619575,2.15386611342,1.10082272846,-0.894456335962,8.496398972,47.79925528,-39.19409192,1018.35903333,1010.49904,,,,,34.0,1,0,0,0,0,0,0
2018-06-22 08:48:12.452,-4.1132583803846154,-10.44358359615385,-2.3928789092307694,-3.2742313,-9.10974827885,0.928625939077,-0.886249835173,2.21831718423,-0.441022138981,-0.729822387365,-1.0964881274,-3.46451405279,16.9577965,49.5563213846,-27.2856491923,1018.31965571,1010.45968143,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:12.702,-5.0114874980769226,-9.8121998711538474,1.3432840165480768,-1.94175883077,-9.37185788462,-2.01910246731,-0.272538112135,0.897356472115,-0.615742022192,-3.05674097615,-0.3745899225,3.37699196923,16.29742438,55.44787608,-10.221801792,1018.28475833,1010.42478833,,,,,35.0,1,0,0,0,0,0,0
2018-06-22 08:48:12.952,-2.8055349574423074,-12.38489823269231,-0.076948896346153886,-1.70341447308,-9.41861761538,1.20445001132,2.08354774038,-1.78322807023,0.673609516969,-1.06412725613,-2.7659795925,-1.31816820481,10.800293,49.80743432,-28.15332032,1018.27915714,1010.41917429,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:13.202,-0.95316931442307695,-8.3601711468269233,2.9109511186538461,-2.69084099808,-8.87403105769,3.07746054808,-0.561515810346,-0.573494843846,0.756102932308,1.61690208135,0.428185756154,-0.0847853071154,6.90612789231,42.8543677692,-37.1515715385,1018.291825,1010.431855,,,,,36.0,1,0,0,0,0,0,0
2018-06-22 08:48:13.452,-3.1064323936538467,-9.8957637192307679,-3.4217004164615386,-3.06635393269,-9.16480700962,1.10976815935,-0.855107813385,1.97228827923,-0.511741048269,-0.00958868346154,-0.618395006269,-4.5558711926,13.113281228,45.62676996,-28.65222164,1018.23563286,1010.37564143,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:13.702,-5.1840942882352934,-9.5254597372549021,1.1113101729019608,-1.79356837608,-9.42265890196,-1.91090650784,-0.427747541804,0.711078717843,-0.665252090549,-3.37617482626,-0.135597805058,3.1644371035,13.347215,51.3974116923,-14.3082251731,1018.22064667,1010.36065333,,,,,37.0,1,0,0,0,0,0,0
2018-06-22 08:48:13.952,-2.7754405098076922,-13.049457780769234,0.22514461020576929,-1.55623057308,-9.44402318269,1.08383084413,2.14141434038,-1.7950920676,0.652570870173,-1.13113340149,-3.34903302165,-1.08605333216,10.2980957,46.231079,-27.88714604,1018.24346571,1010.38349429,,,,,,1,0,0,0,0,0,0
2018-06-22 08:48:14.202,-1.5150211115961538,-8.336931074999999,3.3832564951923088,-2.48764243269,-8.87218983654,3.24600447885,-0.542966994654,-0.644520099712,0.816084645577,0.989929109615,0.642488807423,0.110652215385,7.05396210769,39.9497400385,-39.0072748846,1018.28365667,1010.42367333,,,,,38.0,1,0,0,0,0,0,0
2018-06-22 08:48:14.452,-2.1842302111538463,-9.6873130730769237,-3.6643430022307695,-3.02762820385,-9.15370586538,1.33045442706,-0.83543132,1.91942772962,-0.408363640192,0.906278010308,-0.433538927212,-5.02326700252,16.11206048,42.947571,-31.84991464,1018.27196,1010.41198,,,,,,1,0,0,0,0,0,0
