,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,step_counter_steps,labelOnTable,labelWalking,labelRunning,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z
2018-06-07 11:16:22.665,0.1292316162121212,0.25145829343434339,9.836424482323233,0.000308319549246,0.000111105452714,0.000127514407035,,1,0,0,,-16.23779302,18.65386968,-35.6291504
2018-06-07 11:16:23.165,0.12695258504040405,0.24910057904040403,9.837948161616163,0.000350412692424,0.000113747335404,0.000249226891414,,1,0,0,515.0,-15.36486816,18.56402588,-34.87744156
2018-06-07 11:16:23.665,0.12833103966666667,0.24812648348484845,9.8369689772727291,3.82240388889e-05,-0.000129622641515,0.000141952978788,,1,0,0,514.0,-17.17034908,19.45367436,-35.4742434
2018-06-07 11:16:24.165,0.12697670649494949,0.24874338449494948,9.8331896994949499,-6.75414446701e-05,0.000406797766802,0.00017776102132,,1,0,0,,-15.3526001,18.6416626,-35.2280884
2018-06-07 11:16:24.665,0.12859066991919194,0.24399743919191916,9.8371749924242433,0.000376999975758,0.000140488750202,0.000238669039394,,1,0,0,515.0,-16.86352536,18.29309068,-35.05206284
2018-06-07 11:16:25.165,0.12858396558585861,0.24761377191919193,9.8381534292929302,5.65112100503e-05,5.66645386432e-05,0.000277111882412,,1,0,0,,-16.47491456,18.5512696,-36.02313248
2018-06-07 11:16:25.665,0.1271574228787879,0.24761955217171713,9.8361283914141406,0.000888960018274,-0.00013407595934,4.26006812183e-05,,1,0,0,514.0,-16.13568116,19.01293948,-35.69775428
2018-06-07 11:16:26.165,0.13099662662121211,0.24931797823232327,9.840148931818181,0.00024391058995,0.000100293948693,0.000480536845226,,1,0,0,516.0,-15.46197516,19.95037848,-34.11944584
2018-06-07 11:16:26.665,0.12601447804040405,0.24719600525252522,9.8318360479797988,-0.000282672907374,-0.000180177012172,-8.00701164646e-05,,1,0,0,515.0,-15.9346922,18.06329352,-34.74481192
2018-06-07 11:16:27.165,0.13091794384848485,0.2493176704040404,9.8400154671717175,0.000149659453788,-0.000100800484949,-0.000104961977778,,1,0,0,517.0,-14.6482544,19.60491944,-34.6229252
2018-06-07 11:16:27.665,0.13108132075757575,0.24971763585858589,9.8320777878787879,-0.000285755490354,8.11490179798e-05,-1.91120235354e-05,,1,0,0,,-15.09173584,17.65649404,-35.23297128
2018-06-07 11:16:28.165,0.12803426360606057,0.24848961166666667,9.8351307449494936,0.000187575227929,0.000135248358788,0.000157905340909,,1,0,0,,-15.83874508,18.26416024,-35.92858872
2018-06-07 11:16:28.665,0.12760493682828281,0.248882408989899,9.8410682525252522,-0.000307333575909,0.000124073991515,4.55451684848e-05,,1,0,0,,-15.70037834,19.31018056,-34.88940408
2018-06-07 11:16:29.165,0.1249691740959596,0.24254068722222219,9.8355298106060598,-0.000344786969394,0.000103035358586,0.000174782486364,,1,0,0,514.0,-14.9414062,18.84027104,-35.48278832
2018-06-07 11:16:29.665,0.12559701901515152,0.24269782196969697,9.8400518055555537,0.000150044774848,-0.000149890631919,3.46790615152e-05,,1,0,0,516.0,-15.4520874,18.49566644,-35.53533904
2018-06-07 11:16:30.165,0.1273086237878788,0.24562427237373738,9.8401790404040401,7.99159928283e-05,-8.02242392929e-05,3.46790594949e-05,,1,0,0,,-14.63159174,18.54107672,-34.55206308
2018-06-07 11:16:30.665,0.12607474245454545,0.24837532414141414,9.8355661944444446,0.000209153318131,1.38716383838e-06,-8.91637379798e-05,,1,0,0,,-15.38000488,18.45037844,-35.02612288
2018-06-07 11:16:31.165,0.1243186448241206,0.24869403195979897,9.8390914271356777,-9.20921716667e-05,6.05727679798e-05,-0.000218092799899,,1,0,0,518.0,-16.06054692,18.73443612,-35.32849112
2018-06-07 11:16:31.665,0.12448375682233502,0.24431559756345181,9.8337004949238587,-0.000280438033131,-7.44443941414e-05,-0.000168694396465,,1,0,0,517.0,-14.65496832,18.83111576,-34.86315896
2018-06-07 11:16:32.165,0.1280828144141414,0.24601745691919194,9.8358989595959585,0.000182103646818,8.74683111111e-05,-0.000105424366667,,1,0,0,518.0,-16.03387456,19.03460688,-34.75744612
2018-06-07 11:16:32.665,0.1289625308241206,0.24705789080402013,9.8383388693467335,-9.2477495101e-05,0.000200136741717,-0.000185725672323,,1,0,0,516.333333333,-15.09881592,18.67181396,-34.74682604
2018-06-07 11:16:33.165,0.12513193441414142,0.24764937606060605,9.8356322121212134,-0.000275197641162,-0.000122378570101,0.000147655748586,,1,0,0,516.0,-15.55743414,18.1280518,-33.81066888
2018-06-07 11:16:33.665,0.124581660964467,0.2461441741624365,9.8394677005076137,9.06279744444e-05,-0.000434721360101,-0.000126308869495,,1,0,0,,-15.69287108,18.52667244,-34.4729
2018-06-07 11:16:34.165,0.12640827792929293,0.24327842686868686,9.8341449343434331,-3.29065631818e-05,-0.000245913108687,-3.42166847475e-05,,1,0,0,,-15.99572756,18.82324216,-35.55981448
2018-06-07 11:16:34.665,0.12424276309090911,0.24361727964646462,9.8359593787878783,-0.000221483617273,-5.24809860606e-05,6.13434056566e-05,,1,0,0,,-16.51324464,19.10949704,-34.91571044
2018-06-07 11:16:35.165,0.12687514403015077,0.24306936643216076,9.8362155351758815,2.64331705556e-05,-0.000133707064242,-0.000191428450808,,1,0,0,,-16.74713152,18.58819592,-35.42150868
2018-06-07 11:16:35.665,0.12634739729292932,0.24558150207070703,9.8341454267676767,-7.05911525758e-05,-0.000375612814242,-0.000105039043333,,1,0,0,518.0,-16.2559204,18.87670908,-34.69995112
2018-06-07 11:16:36.165,0.13021673321212121,0.2436949607070707,9.8380506085858581,-3.25983091414e-05,-0.000203219324848,-3.00551950505e-05,,1,0,0,517.0,-15.27221684,18.57830812,-35.13720696
2018-06-07 11:16:36.665,0.12422480673737372,0.24438476555555558,9.8348162020202015,-7.58315436869e-05,-0.000385708276061,-1.88037675758e-05,,1,0,0,,-15.63885496,19.73052976,-33.98846424
2018-06-07 11:16:37.165,0.12427382007070706,0.24613829368686865,9.8359894646464632,4.70095186869e-06,-0.000370295359192,4.51598442424e-05,,1,0,0,,-14.5557251,19.31658928,-33.96795648
2018-06-07 11:16:37.665,0.12406212367676768,0.24589037646464648,9.8351728787878798,0.000160679685354,-9.57142227273e-05,-8.38462805051e-05,,1,0,0,,-15.53009024,17.8761596,-35.26812752
2018-06-07 11:16:38.165,0.12768369702020202,0.24378597358585857,9.8376639772727241,4.7009540404e-06,-1.54129167677e-05,-0.00028806744697,,1,0,0,,-15.86065676,18.39825452,-35.366394
2018-06-07 11:16:38.665,0.12273222007070708,0.24390026085858585,9.8391328232323225,0.000145610267437,-0.000188242849849,-0.000199361066935,,1,0,0,,-16.11901864,18.6523438,-34.4572144
2018-06-07 11:16:39.165,0.12816118938383836,0.24471676025252526,9.8396896439393924,-0.000651635482589,-0.000104565304772,-3.15245104569e-05,,1,0,0,,-15.22485346,18.46734612,-34.5665284
2018-06-07 11:16:39.665,0.1210509787171717,0.24103476767676768,9.8382621565656567,-0.000282632632864,-3.32012872362e-05,-0.000220524011558,,1,0,0,,-15.20434574,19.00805668,-34.91656512
2018-06-07 11:16:40.165,0.12337278060101009,0.24284247191919195,9.8376343813131299,0.000943721266447,-0.000759453940914,-9.11654625381e-05,,1,0,0,,-14.8002929,19.41253668,-35.23858648
2018-06-07 11:16:40.665,0.12967311935858586,0.24790900631313131,9.8356387196969699,0.000772217424171,-0.000424409031156,-0.000156421762915,,1,0,0,514.5,-15.2960204,20.40679924,-34.582947
2018-06-07 11:16:41.165,0.13221162716161616,0.24950000515151516,9.8366968535353543,-0.000196970043249,-0.000213080856345,5.80917736041e-06,,1,0,0,514.5,-16.1757812,18.67108168,-34.56109612
2018-06-07 11:16:41.665,0.12694611179292928,0.24725041252525254,9.837476689393938,-0.000282555950251,-8.66453842211e-05,0.000132881809246,,1,0,0,512.0,-16.1929931,18.53308112,-34.12054452
2018-06-07 11:16:42.165,0.12856624052525251,0.24743182257575755,9.8364851439393934,-0.000191470679036,-0.000126795114112,-0.000183028020508,,1,0,0,516.0,-16.76513676,18.83850108,-35.22918696
2018-06-07 11:16:42.665,0.12999941060606063,0.25153127358585858,9.8382859469696964,-3.25983065657e-05,-0.000138870394141,-0.000174936625455,,1,0,0,517.5,-15.47894292,18.23718268,-34.57226548
2018-06-07 11:16:43.165,0.13183717005050502,0.25000154116161616,9.8376580656565675,-0.000213776385829,-0.000220754036583,-0.000123833896683,,1,0,0,503.0,-15.47332762,18.6157228,-34.65649416
2018-06-07 11:16:43.665,0.12807025288888887,0.2474677346969697,9.8333470707070703,-0.000726873213131,0.000205377135455,-0.000148041084949,,1,0,0,496.5,-15.1681519,17.7582397,-35.17938248
2018-06-07 11:16:44.165,0.12548296362626263,0.24940290353535355,9.837343904040404,-0.00138870392535,0.000194202764646,-1.91120236364e-05,,1,0,0,511.0,-16.6985731538,17.7909264231,-35.6218191154
2018-06-07 11:16:44.665,0.1253373883939394,0.24064235505050505,9.8386677196969696,0.000386247743788,-0.000343399818687,-0.000131934585051,,1,0,0,518.0,-15.66870114,18.66625972,-35.19219968
2018-06-07 11:16:45.165,0.12511428652525253,0.24251587227272731,9.8343924368686864,-4.35414787879e-05,-0.000111820721919,0.000104884902222,,1,0,0,516.0,-16.5253296,18.387207,-35.55633532
2018-06-07 11:16:45.665,0.12319745908080808,0.24196023636363631,9.8362312626262618,-2.20404577273e-05,-0.000413143273131,0.000163993439495,,1,0,0,518.5,-16.56134032,18.15863044,-34.34722892
2018-06-07 11:16:46.165,0.12334226309090909,0.24211082090909089,9.8334375126262632,2.61249139899e-05,-0.000133090548586,-6.27305822222e-05,,1,0,0,518.0,-15.53875748,18.75341792,-35.55657952
2018-06-07 11:16:46.665,0.12591867065326634,0.2402361385929648,9.8339240201005023,-0.000188808234747,-0.000192738542929,-6.68920719192e-05,,1,0,0,,-15.18048096,18.67047116,-35.98175036
2018-06-07 11:16:47.165,0.1232745947005076,0.24099142802030457,9.8345208857868016,-5.48699737374e-05,4.95525310101e-05,-0.000240210337172,,1,0,0,,-16.90570072,18.83612064,-35.41021736
2018-06-07 11:16:47.665,0.12707334519191921,0.24379822727272726,9.8373197803030301,-0.000329142853737,-0.000122532700404,-9.40958726263e-05,,1,0,0,,-15.3997192,18.47326652,-34.94946316
2018-06-07 11:16:48.165,0.12603859425628139,0.2414212633165829,9.8347719849246236,-0.000372067831212,-0.00023019193404,8.28444271717e-05,,1,0,0,,-16.04406748,18.84606944,-35.53515612
2018-06-07 11:16:48.665,0.12524375315736039,0.24242598654822337,9.8341864111675132,-0.000441965416465,2.21946040404e-05,-0.000298394104242,,1,0,0,517.0,-16.11401356,18.17590336,-35.08752428
2018-06-07 11:16:49.165,0.12502920722727273,0.23620482207070709,9.8340667020202019,-7.61398022222e-05,3.89176164646e-05,0.000233968090808,,1,0,0,515.0,-16.29589844,18.9414062,-34.9379882
2018-06-07 11:16:49.665,0.12808258334848485,0.24140999530303031,9.8375550959595959,-6.45801125253e-05,-2.68184777778e-05,-0.000120683156263,,1,0,0,517.0,-16.02673328,19.4605102,-34.62207028
2018-06-07 11:16:50.165,0.12649605125628138,0.24303884879396981,9.836095221105527,-0.000258782885505,-0.000429480962424,-0.000218632248182,,1,0,0,515.0,-15.34411618,19.27636716,-35.20227052
2018-06-07 11:16:50.665,0.12504146048484849,0.24215366853535356,9.8351854141414137,-7.06682171212e-05,-0.00010141700101,-7.77581792929e-05,,1,0,0,516.0,-16.10064704,19.20758052,-34.99359136
2018-06-07 11:16:51.165,0.12548219281818182,0.2387316151010101,9.8362248409090913,-0.000162066821162,-1.47964e-05,-0.000362974229394,,1,0,0,517.0,-15.64990228,18.79150392,-36.23016368
2018-06-07 11:16:51.665,0.12529515692929294,0.24218426363636364,9.8371624242424236,-3.84552174747e-05,-5.27892448485e-05,-0.000148580536768,,1,0,0,515.666666667,-16.09014882,18.45379632,-35.27673332
2018-06-07 11:16:52.165,0.12551686210152282,0.23993369162436548,9.8351405329949237,-7.67563173232e-05,-1.46422694949e-05,2.93616024242e-05,,1,0,0,516.0,-16.2241822,18.4382324,-35.39172344
2018-06-07 11:16:52.665,0.12306765389949749,0.23849126939698492,9.8359571306532665,-7.07452807576e-05,-0.000283674761515,-1.37945689899e-05,,1,0,0,,-16.29565424,18.01098636,-34.61840824
2018-06-07 11:16:53.165,0.12640804671717173,0.23915493181818182,9.8371500479797973,-0.000403972576263,-5.79525727273e-05,-0.000217784540202,,1,0,0,516.0,-16.45458988,18.82781988,-35.8239138
2018-06-07 11:16:53.665,0.12508423115151515,0.23818122015151519,9.8368358888888885,0.000220713003687,-0.000122455635657,5.10167517172e-05,,1,0,0,,-15.51245122,18.73126216,-35.46160884
2018-06-07 11:16:54.165,0.12560973471717171,0.2395483462121212,9.8369444949494937,-4.71565435176e-05,-8.05878746734e-05,0.000148600662613,,1,0,0,,-16.14105228,18.08905028,-34.40795928
2018-06-07 11:16:54.665,0.12420746763636363,0.24144636994949495,9.8336616893939386,0.000105262423604,-0.000288677699188,1.69628085279e-05,,1,0,0,,-16.10528568,18.20947268,-35.80889896
2018-06-07 11:16:55.165,0.1240988061010101,0.2431505764646465,9.8341573030303024,-0.000314990463819,-9.77635977889e-05,-9.74568961809e-05,,1,0,0,512.333333333,-14.02886974,18.56408704,-34.22003172
2018-06-07 11:16:55.665,0.12458192450505051,0.24000711191919197,9.8342237954545446,-0.000159946172081,-0.000159249086904,1.16183626396e-05,,1,0,0,509.0,-15.520386,19.82397456,-34.278931
2018-06-07 11:16:56.165,0.12528367455050507,0.24037016303030304,9.8358019621212112,0.000114019207538,-0.000397495286533,-3.27412303518e-05,,1,0,0,506.0,-16.31787108,17.89398192,-35.35717764
2018-06-07 11:16:56.665,0.12119632267676766,0.23908272217171714,9.8355296414141407,-6.24221464646e-06,-0.000198210126768,-7.29031091919e-05,,1,0,0,507.0,-15.66436762,18.35546872,-35.05291744
2018-06-07 11:16:57.165,0.12725444717676765,0.23968675378787879,9.83217463131313,7.70801515151e-08,-0.000289531668384,7.78351707071e-06,,1,0,0,505.0,-16.21130366,18.60412592,-33.73229988
2018-06-07 11:16:57.665,0.12647440020202019,0.2396986990909091,9.8325426237373748,-0.000507239123788,2.26569929293e-05,-7.2748979697e-05,,1,0,0,507.0,-15.59161374,18.98822028,-35.23468012
2018-06-07 11:16:58.165,0.12663184254545456,0.23766766217171714,9.8384437398989899,0.00024073258467,-0.000165058272081,-5.03463299492e-06,,1,0,0,505.0,-15.23492426,18.59356688,-34.91839604
2018-06-07 11:16:58.665,0.12426796326262626,0.23887064095959598,9.8347501666666677,3.17506261111e-05,-0.000369987099293,2.92074731313e-05,,1,0,0,502.666666667,-15.72949218,18.161621,-34.65069572
2018-06-07 11:16:59.165,0.1268544046262626,0.23758921010101008,9.8315937626262624,-0.000159335480553,-0.000348421795879,-0.000210095893568,,1,0,0,503.5,-16.26574706,18.75402824,-34.569519
2018-06-07 11:16:59.665,0.12186139041414143,0.23813921979797978,9.8324216464646454,0.000322130005909,-0.000154437437475,1.3178039899e-05,,1,0,0,501.0,-16.06634526,18.14166272,-35.64654548
2018-06-07 11:17:00.165,0.12486583052525252,0.24036438338383842,9.8330387803030295,2.60478479293e-05,-0.000192661475758,-0.000163993456869,,1,0,0,500.0,-15.7449952,18.76928712,-34.94354248
2018-06-07 11:17:00.665,0.12671638227272727,0.23883434287878791,9.834774194444444,-0.000124844622172,-0.000123149214747,-0.00014272362798,,1,0,0,497.0,-16.0059205,18.01208492,-36.13964848
2018-06-07 11:17:01.165,0.12429786396969697,0.23837442161616157,9.8325733939393931,0.000106580342424,-0.000224797411212,9.9490380202e-05,,1,0,0,492.0,-14.93701182,18.22503664,-34.54595956
2018-06-07 11:17:01.665,0.12389281257575757,0.23644025424242421,9.8334257095959607,5.82608481818e-05,-0.000305175781313,-0.000357810903434,,1,0,0,491.0,-15.52746584,17.48339844,-34.079407
2018-06-07 11:17:02.165,0.12520258113567839,0.23897287944723622,9.8319813115577883,0.000166305402626,-4.73947224242e-05,2.44294685859e-05,,1,0,0,494.0,-17.52087388,18.02911376,-35.32354716
2018-06-07 11:17:02.665,0.12291008745177665,0.2388705338071066,9.8362648248730977,8.50793238384e-05,-0.000149351177475,-6.165168e-05,,1,0,0,496.0,-15.42486572,17.65020752,-35.08666964
2018-06-07 11:17:03.165,0.12345771188944724,0.23940580040201007,9.8362637361809035,1.57211901515e-05,-0.000246375498182,-0.000163839327172,,1,0,0,495.0,-14.57745372,18.4682618,-34.84210224
2018-06-07 11:17:03.665,0.1238761164568528,0.23684111451776649,9.8332327385786815,0.000128235494141,-0.000369910037879,-0.000158598933434,,1,0,0,,-16.42559816,18.31945796,-35.1796874
2018-06-07 11:17:04.165,0.12602103498492462,0.23679516663316583,9.8333287989949749,5.27892605051e-05,-0.000154899827879,-0.00011582808697,,1,0,0,493.5,-16.3624878,18.81042476,-35.0270996
2018-06-07 11:17:04.665,0.12311658488324873,0.23848844456852794,9.8341501040609138,6.95122772727e-05,-0.000315964822121,0.000196514697475,,1,0,0,497.0,-14.91143802,17.7286376,-36.12243652
2018-06-07 11:17:05.165,0.12241758390452261,0.23848521251256283,9.8341701507537689,-0.000145652062576,-0.000251924145354,-0.000335693361919,,1,0,0,499.5,-16.48193364,19.51708988,-35.24023448
2018-06-07 11:17:05.665,0.12632319862878791,0.23940924523737375,9.8319142055555577,0.000430482833737,-0.000418923101818,-0.000222716675051,,1,0,0,512.0,-15.890564,18.44799812,-35.07147252
2018-06-07 11:17:06.165,0.12556133825252525,0.23911847969696973,9.8328571338383828,7.46756031818e-05,-0.000359506316667,-0.000261171903232,,1,0,0,516.0,-16.08758544,19.02270508,-35.718872
2018-06-07 11:17:06.665,0.12427671737055837,0.23859657248730964,9.8328137563451783,0.000203527598131,-3.05946422222e-05,1.872669e-05,,1,0,0,,-15.14593502,18.83013924,-36.20281992
2018-06-07 11:17:07.165,0.1273074508643216,0.23698156939698495,9.8370526130653264,0.000203604665101,-0.000268184779091,-0.00027666188697,,1,0,0,515.0,-15.95977786,19.37579344,-36.42114228
2018-06-07 11:17:07.665,0.12507791198989901,0.2384113353030303,9.8359527929292927,2.05762616667e-05,-0.000262404932525,-1.88037649495e-05,,1,0,0,517.0,-15.46813966,18.89813244,-35.32958968
2018-06-07 11:17:08.165,0.12641968357575756,0.24072042126262627,9.8332865580808093,0.000139563988586,-0.000224951542323,-0.000206918433333,,1,0,0,,-16.02435306,18.71173084,-34.6768188
2018-06-07 11:17:08.665,0.1278345893131313,0.23844693873737374,9.8324827626262614,0.000521341975657,-0.00026248199596,0.000158059468687,,1,0,0,,-14.92456056,19.03143308,-34.12640396
2018-06-07 11:17:09.165,0.12513856170707072,0.23793353449494944,9.8330151590909107,-7.0745280303e-05,-5.29433756566e-05,0.000131626314949,,1,0,0,,-15.6849365,18.86260984,-35.04003916
2018-06-07 11:17:09.665,0.12736318548484851,0.23844131297979798,9.8322043964646468,-4.15591011055e-05,-0.000306402615578,-0.000220217301508,,1,0,0,,-17.17254652,17.96508792,-34.3964232
2018-06-07 11:17:10.165,0.12856600926767678,0.23506233954545455,9.8328633106060597,3.71451478788e-05,-0.000391411058283,-0.000158444803333,,1,0,0,,-15.09466552,17.545227,-34.92004356
2018-06-07 11:17:10.665,0.1244062168989899,0.24025556823232325,9.8341211565656561,0.000149257306447,-0.00038085008,-9.8368919797e-06,,1,0,0,,-16.0084229,18.23010232,-35.68029812
2018-06-07 11:17:11.165,0.12817328833333333,0.2416698575757576,9.832053353535354,0.000214470772879,-0.00020314226202,5.10938181818e-05,,1,0,0,,-16.0534668,17.58471676,-35.3980714
2018-06-07 11:17:11.665,0.12586397080808082,0.24090267893939393,9.8314485959595963,0.000247054358543,0.000226428166583,-0.00011930992,,1,0,0,,-16.22528068,18.73852524,-35.09417728
2018-06-07 11:17:12.165,0.12473913578787878,0.23688160328282831,9.8333101919191908,0.00023743599303,0.000199366103485,-0.000182720134646,,1,0,0,516.0,-15.43249512,18.835022,-35.60223388
2018-06-07 11:17:12.665,0.12609924906060607,0.24070277373737375,9.8329961767676757,-0.00025284892899,-0.000111897780152,-0.000188345848384,,1,0,0,515.0,-15.2866211,18.71301276,-35.36633296
2018-06-07 11:17:13.165,0.12741759280808079,0.23744394358585857,9.8317570429292935,0.000145575005657,0.000166998975505,-0.000129006113283,,1,0,0,516.0,-16.012146,17.96221928,-35.47821016
2018-06-07 11:17:13.665,0.12473335610101011,0.23844154489898992,9.8341269015151518,-1.10973104545e-05,0.000113824408283,-6.99746365657e-05,,1,0,0,,-14.90997316,18.00598152,-35.168518
2018-06-07 11:17:14.165,0.12331228497979797,0.23873793469696969,9.8309471060606075,-5.95709387374e-05,0.000253542510859,-0.000161450308838,,1,0,0,517.0,-15.76751718,18.51220692,-35.80230692
2018-06-07 11:17:14.665,0.12647493895959594,0.23957755348484852,9.8351850252525264,0.000156132853485,0.000409598307323,0.000118679482273,,1,0,0,,-14.11883552,18.77227772,-35.48034656
2018-06-07 11:17:15.165,0.12455788014141414,0.23812642707070705,9.8336608080808077,7.01287675758e-05,0.000317506121919,1.04037319697e-05,,1,0,0,516.0,-15.25366216,18.31500244,-35.27716048
2018-06-07 11:17:15.665,0.12608160097979798,0.24029795353535355,9.8350213484848474,-2.67414188384e-05,-2.09615621212e-05,-0.000108121605202,,1,0,0,,-15.7798462,18.25781248,-35.41778536
2018-06-07 11:17:16.165,0.12310066582323233,0.23943352035353532,9.8363153434343413,0.000226261628434,0.000183644928131,-0.000102650025505,,1,0,0,515.0,-16.47924808,18.10516356,-35.9956664
2018-06-07 11:17:16.665,0.12622047134343437,0.24133115843434344,9.8351129747474726,-0.000204144109343,0.000259091160101,-5.34828155051e-05,,1,0,0,,-16.16680916,18.50292972,-35.1688232
2018-06-07 11:17:17.165,0.12001723445454546,0.24226880308080806,9.8361406287878772,9.18609834848e-05,0.000167230169747,5.37140329798e-05,,1,0,0,516.0,-17.00115976,18.92639172,-35.1819458
2018-06-07 11:17:17.665,0.12391100040404042,0.23966232484848488,9.8338309065656553,-0.000177479763687,0.000145420891263,-5.44075875758e-05,,1,0,0,,-15.56341546,17.92834472,-36.4082032
2018-06-07 11:17:18.165,0.12602719350505048,0.23992889090909092,9.8386800580808078,0.000204837677576,0.00026433155399,9.67160743939e-05,,1,0,0,516.0,-15.36981208,18.76824944,-35.52856436
2018-06-07 11:17:18.665,0.12560973455555557,0.23980142636363636,9.8325490530303039,-0.000365825622323,8.66206055556e-05,-0.000150507136313,,1,0,0,516.0,-16.31646724,18.35339364,-35.9450686
2018-06-07 11:17:19.165,0.1246306448241206,0.23770831693467337,9.830952389447237,3.2135924697e-05,0.000215549665354,-3.21359238384e-05,,1,0,0,517.0,-15.62432856,18.461853,-34.99243152
2018-06-07 11:17:19.665,0.12567487192893398,0.23696256507614211,9.8339315659898485,-0.000339007147677,5.39452191414e-05,-0.000322438238889,,1,0,0,,-15.75799556,17.5873413,-35.84661872
2018-06-07 11:17:20.165,0.12420715938383838,0.236512617979798,9.8365570959595949,8.65435268687e-05,8.60040901515e-05,-6.98975731818e-05,,1,0,0,,-15.83270256,17.68469252,-35.3809814
2018-06-07 11:17:20.665,0.12538300304020103,0.23852738412060301,9.8340863592964816,7.02829007071e-05,-7.47526455051e-05,2.15780989899e-05,,1,0,0,,-14.8615910769,18.5254023846,-35.2121795
2018-06-07 11:17:21.165,0.12512615405050503,0.23890693787878786,9.835082606060606,-3.21359457576e-05,0.000188962384293,-2.80514983333e-05,,1,0,0,515.0,-15.58502196,17.95770256,-36.48962416
