,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,step_counter_steps,labelOnTable,labelWalking,labelRunning,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z
2018-06-07 11:17:08.165,0.126419683576,0.240720421263,9.83328655808,0.000139563988586,-0.000224951542323,-0.000206918433333,3860.0,1,0,0,516.888888889,-16.02435306,18.71173084,-34.6768188
2018-06-07 11:17:08.665,0.127834589313,0.238446938737,9.83248276263,0.000521341975657,-0.00026248199596,0.000158059468687,3860.0,1,0,0,516.777777778,-14.92456056,19.03143308,-34.12640396
2018-06-07 11:17:09.165,0.125138561707,0.237933534495,9.83301515909,-7.0745280303e-05,-5.29433756566e-05,0.000131626314949,3860.0,1,0,0,516.666666667,-15.6849365,18.86260984,-35.04003916
2018-06-07 11:17:09.665,0.127363185485,0.23844131298,9.83220439646,-4.15591011055e-05,-0.000306402615578,-0.000220217301508,3860.0,1,0,0,516.555555556,-17.17254652,17.96508792,-34.3964232
2018-06-07 11:17:10.165,0.128566009268,0.235062339545,9.83286331061,3.71451478788e-05,-0.000391411058283,-0.000158444803333,3860.0,1,0,0,516.444444444,-15.09466552,17.545227,-34.92004356
2018-06-07 11:17:10.665,0.124406216899,0.240255568232,9.83412115657,0.000149257306447,-0.00038085008,-9.8368919797e-06,3860.0,1,0,0,516.333333333,-16.0084229,18.23010232,-35.68029812
2018-06-07 11:17:11.165,0.128173288333,0.241669857576,9.83205335354,0.000214470772879,-0.00020314226202,5.10938181818e-05,3860.0,1,0,0,516.222222222,-16.0534668,17.58471676,-35.3980714
2018-06-07 11:17:11.665,0.125863970808,0.240902678939,9.83144859596,0.000247054358543,0.000226428166583,-0.00011930992,3860.0,1,0,0,516.111111111,-16.22528068,18.73852524,-35.09417728
2018-06-07 11:17:12.165,0.124739135788,0.236881603283,9.83331019192,0.00023743599303,0.000199366103485,-0.000182720134646,3860.0,1,0,0,516.0,-15.43249512,18.835022,-35.60223388
2018-06-07 11:17:12.665,0.126099249061,0.240702773737,9.83299617677,-0.00025284892899,-0.000111897780152,-0.000188345848384,3860.0,1,0,0,515.0,-15.2866211,18.71301276,-35.36633296
2018-06-07 11:17:13.165,0.127417592808,0.237443943586,9.83175704293,0.000145575005657,0.000166998975505,-0.000129006113283,3860.0,1,0,0,516.0,-16.012146,17.96221928,-35.47821016
2018-06-07 11:17:13.665,0.124733356101,0.238441544899,9.83412690152,-1.10973104545e-05,0.000113824408283,-6.99746365657e-05,3860.0,1,0,0,516.5,-14.90997316,18.00598152,-35.168518
2018-06-07 11:17:14.165,0.12331228498,0.238737934697,9.83094710606,-5.95709387374e-05,0.000253542510859,-0.000161450308838,3860.0,1,0,0,517.0,-15.76751718,18.51220692,-35.80230692
2018-06-07 11:17:14.665,0.12647493896,0.239577553485,9.83518502525,0.000156132853485,0.000409598307323,0.000118679482273,3860.0,1,0,0,516.5,-14.11883552,18.77227772,-35.48034656
2018-06-07 11:17:15.165,0.124557880141,0.238126427071,9.83366080808,7.01287675758e-05,0.000317506121919,1.04037319697e-05,3860.0,1,0,0,516.0,-15.25366216,18.31500244,-35.27716048
2018-06-07 11:17:15.665,0.12608160098,0.240297953535,9.83502134848,-2.67414188384e-05,-2.09615621212e-05,-0.000108121605202,3860.0,1,0,0,515.5,-15.7798462,18.25781248,-35.41778536
2018-06-07 11:17:16.165,0.123100665823,0.239433520354,9.83631534343,0.000226261628434,0.000183644928131,-0.000102650025505,3860.0,1,0,0,515.0,-16.47924808,18.10516356,-35.9956664
2018-06-07 11:17:16.665,0.126220471343,0.241331158434,9.83511297475,-0.000204144109343,0.000259091160101,-5.34828155051e-05,3860.0,1,0,0,515.5,-16.16680916,18.50292972,-35.1688232
2018-06-07 11:17:17.165,0.120017234455,0.242268803081,9.83614062879,9.18609834848e-05,0.000167230169747,5.37140329798e-05,3860.0,1,0,0,516.0,-17.00115976,18.92639172,-35.1819458
2018-06-07 11:17:17.665,0.123911000404,0.239662324848,9.83383090657,-0.000177479763687,0.000145420891263,-5.44075875758e-05,3860.0,1,0,0,516.0,-15.56341546,17.92834472,-36.4082032
2018-06-07 11:17:18.165,0.126027193505,0.239928890909,9.83868005808,0.000204837677576,0.00026433155399,9.67160743939e-05,3860.0,1,0,0,516.0,-15.36981208,18.76824944,-35.52856436
2018-06-07 11:17:18.665,0.125609734556,0.239801426364,9.83254905303,-0.000365825622323,8.66206055556e-05,-0.000150507136313,3860.0,1,0,0,516.0,-16.31646724,18.35339364,-35.9450686
2018-06-07 11:17:19.165,0.124630644824,0.237708316935,9.83095238945,3.2135924697e-05,0.000215549665354,-3.21359238384e-05,3860.0,1,0,0,517.0,-15.62432856,18.461853,-34.99243152
